NA	Step NA->	0	0
Time(s):	Sweep V(V):	Ch1 I1(A):	Ch1 I2(A):
3.000000E-3	-1.000000E-3	-2.626410E-7	-2.621363E-7
2.220000E-1	-9.000000E-4	-2.318783E-7	-2.299960E-7
3.080000E-1	-8.000000E-4	-2.009663E-7	-2.000472E-7
3.950000E-1	-7.000000E-4	-1.710028E-7	-1.709396E-7
4.810000E-1	-6.000000E-4	-1.409467E-7	-1.405471E-7
5.690000E-1	-5.000000E-4	-1.106887E-7	-1.105331E-7
6.560000E-1	-4.000000E-4	-8.049378E-8	-8.055688E-8
7.420000E-1	-3.000000E-4	-4.927048E-8	-4.914428E-8
8.280000E-1	-2.000000E-4	-1.889886E-8	-1.884418E-8
9.140000E-1	-1.000000E-4	1.081438E-8	1.083752E-8
1.000000E+0	-2.235174E-11	4.118800E-8	4.101134E-8
1.086000E+0	9.999998E-5	7.146704E-8	7.107165E-8
1.172000E+0	2.000000E-4	1.020489E-7	1.017797E-7
1.258000E+0	3.000000E-4	1.325278E-7	1.318611E-7
1.344000E+0	4.000000E-4	1.634041E-7	1.622242E-7
1.430000E+0	5.000000E-4	1.934391E-7	1.926336E-7
1.516000E+0	6.000000E-4	2.241052E-7	2.227234E-7
1.604000E+0	7.000000E-4	2.546871E-7	2.531055E-7
1.691000E+0	8.000000E-4	2.849787E-7	2.840492E-7
1.778000E+0	9.000000E-4	3.155796E-7	3.147362E-7
1.864000E+0	9.999999E-4	3.467861E-7	3.458796E-7
