-0.450000	-0.200000	134.507050
-0.450000	-0.150000	134.638306
-0.450000	-0.100000	134.642914
-0.450000	-0.050000	134.818039
-0.450000	0.000000	134.741531
-0.450000	0.050000	134.995178
-0.450000	0.100000	134.778702
-0.450000	0.150000	134.858032
-0.450000	0.200000	134.816956
-0.400000	0.200000	134.801926
-0.400000	0.150000	134.548019
-0.400000	0.100000	134.809113
-0.400000	0.050000	134.571426
-0.400000	0.000000	134.698639
-0.400000	-0.050000	134.684052
-0.400000	-0.100000	134.660553
-0.400000	-0.150000	134.464996
-0.400000	-0.200000	134.536057
-0.350000	-0.200000	134.438660
-0.350000	-0.150000	134.370361
-0.350000	-0.100000	134.613052
-0.350000	-0.050000	134.384125
-0.350000	0.000000	134.444046
-0.350000	0.050000	134.430115
-0.350000	0.100000	134.406494
-0.350000	0.150000	134.745590
-0.350000	0.200000	134.758957
-0.300000	0.200000	134.671967
-0.300000	0.150000	134.644867
-0.300000	0.100000	134.504913
-0.300000	0.050000	134.385178
-0.300000	0.000000	134.155533
-0.300000	-0.050000	134.398880
-0.300000	-0.100000	134.250549
-0.300000	-0.150000	134.375641
-0.300000	-0.200000	134.407364
-0.250000	-0.200000	134.155182
-0.250000	-0.150000	134.175873
-0.250000	-0.100000	134.174347
-0.250000	-0.050000	134.108246
-0.250000	0.000000	134.405273
-0.250000	0.050000	134.381805
-0.250000	0.100000	134.392044
-0.250000	0.150000	134.684387
-0.250000	0.200000	134.740692
-0.200000	0.200000	134.778137
-0.200000	0.150000	134.742188
-0.200000	0.100000	134.587143
-0.200000	0.050000	134.388519
-0.200000	0.000000	134.367798
-0.200000	-0.050000	134.249008
-0.200000	-0.100000	134.146133
-0.200000	-0.150000	133.966400
-0.200000	-0.200000	134.220093
-0.150000	-0.200000	134.047791
-0.150000	-0.150000	134.269531
-0.150000	-0.100000	134.263092
-0.150000	-0.050000	134.193146
-0.150000	0.000000	134.469467
-0.150000	0.050000	134.621078
-0.150000	0.100000	134.959702
-0.150000	0.150000	134.549896
-0.150000	0.200000	134.498260
-0.100000	0.200000	134.639313
-0.100000	0.150000	134.860901
-0.100000	0.100000	134.718414
-0.100000	0.050000	134.980316
-0.100000	0.000000	135.022110
-0.100000	-0.050000	134.711777
-0.100000	-0.100000	134.520630
-0.100000	-0.150000	134.502716
-0.100000	-0.200000	134.433029
-0.050000	-0.200000	137.022736
-0.050000	-0.150000	137.471268
-0.050000	-0.100000	137.747284
-0.050000	-0.050000	138.356201
-0.050000	0.000000	138.393738
-0.050000	0.050000	138.482452
-0.050000	0.100000	138.868317
-0.050000	0.150000	138.943390
-0.050000	0.200000	139.427933
-0.000000	0.200000	145.379120
-0.000000	0.150000	145.605759
-0.000000	0.100000	145.791092
-0.000000	0.050000	145.900345
-0.000000	0.000000	146.198639
-0.000000	-0.050000	146.066452
-0.000000	-0.100000	146.392166
-0.000000	-0.150000	146.485107
-0.000000	-0.200000	146.370819
0.050000	-0.200000	146.563080
0.050000	-0.150000	146.162491
0.050000	-0.100000	146.100266
0.050000	-0.050000	146.001740
0.050000	0.000000	145.791397
0.050000	0.050000	145.825058
0.050000	0.100000	145.671616
0.050000	0.150000	145.482361
0.050000	0.200000	145.084808
0.100000	0.200000	144.426529
0.100000	0.150000	145.398285
0.100000	0.100000	145.434769
0.100000	0.050000	145.649307
0.100000	0.000000	145.767441
0.100000	-0.050000	145.793045
0.100000	-0.100000	145.869858
0.100000	-0.150000	146.114700
0.100000	-0.200000	146.032593
0.150000	-0.200000	145.933182
0.150000	-0.150000	145.829849
0.150000	-0.100000	145.825378
0.150000	-0.050000	145.700302
0.150000	0.000000	145.638641
0.150000	0.050000	145.468903
0.150000	0.100000	145.376038
0.150000	0.150000	145.240234
0.150000	0.200000	144.293182
0.200000	0.200000	144.145081
0.200000	0.150000	144.631439
0.200000	0.100000	145.259689
0.200000	0.050000	145.391205
0.200000	0.000000	145.542435
0.200000	-0.050000	145.416580
0.200000	-0.100000	145.680954
0.200000	-0.150000	145.800110
0.200000	-0.200000	145.793808
0.250000	-0.200000	145.668900
0.250000	-0.150000	145.592987
0.250000	-0.100000	145.540665
0.250000	-0.050000	145.406235
0.250000	0.000000	145.431778
0.250000	0.050000	145.399506
0.250000	0.100000	144.739853
0.250000	0.150000	143.964706
0.250000	0.200000	144.328461
0.300000	0.200000	144.136902
0.300000	0.150000	144.159393
0.300000	0.100000	144.345993
0.300000	0.050000	144.748566
0.300000	0.000000	145.003754
0.300000	-0.050000	145.344559
0.300000	-0.100000	145.469788
0.300000	-0.150000	145.556488
0.300000	-0.200000	146.074020
0.350000	-0.200000	145.431442
0.350000	-0.150000	145.395950
0.350000	-0.100000	145.088959
0.350000	-0.050000	145.020508
0.350000	0.000000	144.600998
0.350000	0.050000	144.473953
0.350000	0.100000	144.287277
0.350000	0.150000	143.848724
0.350000	0.200000	143.979492
0.400000	0.200000	143.865616
0.400000	0.150000	143.779083
0.400000	0.100000	143.770782
0.400000	0.050000	144.076324
0.400000	0.000000	144.530243
0.400000	-0.050000	144.505676
0.400000	-0.100000	144.844818
0.400000	-0.150000	145.008789
0.400000	-0.200000	145.157944
0.450000	-0.200000	144.916656
0.450000	-0.150000	144.685394
0.450000	-0.100000	144.657135
0.450000	-0.050000	144.294128
0.450000	0.000000	144.178406
0.450000	0.050000	143.919891
0.450000	0.100000	143.454178
0.450000	0.150000	143.451431
0.450000	0.200000	143.323380
