-0.450000	-0.200000	122.838966
-0.450000	-0.150000	122.786560
-0.450000	-0.100000	122.817177
-0.450000	-0.050000	122.535378
-0.450000	0.000000	122.305641
-0.450000	0.050000	122.099876
-0.450000	0.100000	121.301407
-0.450000	0.150000	120.922180
-0.450000	0.200000	120.937378
-0.400000	0.200000	121.060745
-0.400000	0.150000	121.023911
-0.400000	0.100000	121.090256
-0.400000	0.050000	121.296066
-0.400000	0.000000	121.900475
-0.400000	-0.050000	121.913475
-0.400000	-0.100000	121.974220
-0.400000	-0.150000	122.222092
-0.400000	-0.200000	122.028725
-0.350000	-0.200000	121.633057
-0.350000	-0.150000	121.448853
-0.350000	-0.100000	121.487991
-0.350000	-0.050000	121.545151
-0.350000	0.000000	121.084122
-0.350000	0.050000	121.006874
-0.350000	0.100000	121.100464
-0.350000	0.150000	121.102859
-0.350000	0.200000	121.165543
-0.300000	0.200000	121.388046
-0.300000	0.150000	121.173790
-0.300000	0.100000	121.089928
-0.300000	0.050000	121.029312
-0.300000	0.000000	120.810326
-0.300000	-0.050000	120.884010
-0.300000	-0.100000	121.194778
-0.300000	-0.150000	121.146446
-0.300000	-0.200000	121.035538
-0.250000	-0.200000	120.809105
-0.250000	-0.150000	120.875534
-0.250000	-0.100000	120.572098
-0.250000	-0.050000	120.588669
-0.250000	0.000000	120.856262
-0.250000	0.050000	120.954117
-0.250000	0.100000	121.077621
-0.250000	0.150000	121.305222
-0.250000	0.200000	121.292053
-0.200000	0.200000	121.723427
-0.200000	0.150000	121.189316
-0.200000	0.100000	121.164146
-0.200000	0.050000	120.990723
-0.200000	0.000000	120.810585
-0.200000	-0.050000	120.660355
-0.200000	-0.100000	120.355408
-0.200000	-0.150000	120.338745
-0.200000	-0.200000	120.598083
-0.150000	-0.200000	120.214722
-0.150000	-0.150000	120.221107
-0.150000	-0.100000	120.512772
-0.150000	-0.050000	120.791092
-0.150000	0.000000	120.864342
-0.150000	0.050000	121.114441
-0.150000	0.100000	121.113403
-0.150000	0.150000	121.590271
-0.150000	0.200000	121.915062
-0.100000	0.200000	122.096474
-0.100000	0.150000	121.782372
-0.100000	0.100000	121.531898
-0.100000	0.050000	121.055519
-0.100000	0.000000	120.920609
-0.100000	-0.050000	120.796608
-0.100000	-0.100000	120.656837
-0.100000	-0.150000	120.438171
-0.100000	-0.200000	120.300705
-0.050000	-0.200000	120.507339
-0.050000	-0.150000	120.784462
-0.050000	-0.100000	120.860580
-0.050000	-0.050000	120.885742
-0.050000	0.000000	121.063393
-0.050000	0.050000	121.478378
-0.050000	0.100000	121.766418
-0.050000	0.150000	122.052673
-0.050000	0.200000	122.645081
-0.000000	0.200000	123.181374
-0.000000	0.150000	123.018112
-0.000000	0.100000	122.314552
-0.000000	0.050000	122.045395
-0.000000	0.000000	121.741844
-0.000000	-0.050000	121.470360
-0.000000	-0.100000	121.137245
-0.000000	-0.150000	121.252625
-0.000000	-0.200000	121.301170
0.050000	-0.200000	123.362587
0.050000	-0.150000	123.110474
0.050000	-0.100000	123.605331
0.050000	-0.050000	123.786514
0.050000	0.000000	124.141602
0.050000	0.050000	124.495628
0.050000	0.100000	125.093765
0.050000	0.150000	125.432045
0.050000	0.200000	125.849472
0.100000	0.200000	151.043930
0.100000	0.150000	150.950394
0.100000	0.100000	151.266800
0.100000	0.050000	151.551727
0.100000	0.000000	151.493332
0.100000	-0.050000	151.617096
0.100000	-0.100000	151.340164
0.100000	-0.150000	151.229919
0.100000	-0.200000	150.120148
0.150000	-0.200000	152.498703
0.150000	-0.150000	152.089355
0.150000	-0.100000	152.267975
0.150000	-0.050000	151.868637
0.150000	0.000000	151.647491
0.150000	0.050000	151.367264
0.150000	0.100000	150.984909
0.150000	0.150000	151.051987
0.150000	0.200000	150.951767
0.200000	0.200000	150.552078
0.200000	0.150000	150.905624
0.200000	0.100000	150.996307
0.200000	0.050000	150.999969
0.200000	0.000000	151.328659
0.200000	-0.050000	151.709091
0.200000	-0.100000	151.857574
0.200000	-0.150000	151.950439
0.200000	-0.200000	152.147491
0.250000	-0.200000	151.805664
0.250000	-0.150000	151.821167
0.250000	-0.100000	151.520157
0.250000	-0.050000	151.301941
0.250000	0.000000	150.983093
0.250000	0.050000	151.006027
0.250000	0.100000	150.897171
0.250000	0.150000	150.601395
0.250000	0.200000	150.596603
0.300000	0.200000	150.441986
0.300000	0.150000	150.482437
0.300000	0.100000	150.535034
0.300000	0.050000	150.976898
0.300000	0.000000	150.932938
0.300000	-0.050000	150.983734
0.300000	-0.100000	151.225723
0.300000	-0.150000	151.413208
0.300000	-0.200000	151.571854
0.350000	-0.200000	151.222656
0.350000	-0.150000	150.990295
0.350000	-0.100000	151.042389
0.350000	-0.050000	150.912537
0.350000	0.000000	150.622894
0.350000	0.050000	150.495575
0.350000	0.100000	150.454102
0.350000	0.150000	150.489471
0.350000	0.200000	150.278580
0.400000	0.200000	150.184113
0.400000	0.150000	150.230804
0.400000	0.100000	150.300110
0.400000	0.050000	150.615524
0.400000	0.000000	150.393219
0.400000	-0.050000	150.600189
0.400000	-0.100000	152.590286
0.400000	-0.150000	151.690170
0.400000	-0.200000	150.713684
0.450000	-0.200000	150.708694
0.450000	-0.150000	150.668030
0.450000	-0.100000	150.557510
0.450000	-0.050000	150.319473
0.450000	0.000000	150.410278
0.450000	0.050000	150.108215
0.450000	0.100000	150.070404
0.450000	0.150000	149.988068
0.450000	0.200000	149.780823
