-0.000000	1.750000	26.290833
-1.166667	1.166667	25.602703
-0.583333	1.166667	24.743486
0.000000	1.166667	24.576139
0.583333	1.166667	25.096666
1.166667	1.166667	26.103039
1.166667	0.583333	25.227938
0.583333	0.583333	23.983410
-0.000000	0.583333	23.305832
-0.583333	0.583333	23.470318
-1.166667	0.583333	24.359915
-1.750000	-0.000000	25.362316
-1.166667	-0.000000	23.763145
-0.583333	-0.000000	22.831270
0.000000	-0.000000	22.708729
0.583333	-0.000000	23.405590
1.166667	-0.000000	24.757437
1.750000	-0.000000	26.315418
1.166667	-0.583333	24.993574
0.583333	-0.583333	23.731062
-0.000000	-0.583333	23.036396
-0.583333	-0.583333	23.112061
-1.166667	-0.583333	23.994627
-1.166667	-1.166667	24.915888
-0.583333	-1.166667	24.073616
0.000000	-1.166667	24.038073
0.583333	-1.166667	24.693157
1.166667	-1.166667	25.782251
-0.000000	-1.750000	25.596767
