-0.475000	0.225000	128.926865
-0.475000	0.112500	129.162567
-0.475000	0.000000	129.351166
-0.475000	-0.112500	129.805176
-0.475000	-0.225000	130.484039
-0.356250	-0.225000	129.614914
-0.356250	-0.112500	129.073471
-0.356250	0.000000	128.818939
-0.356250	0.112500	128.887894
-0.356250	0.225000	128.417618
-0.237500	0.225000	128.558472
-0.237500	0.112500	128.668243
-0.237500	0.000000	128.531937
-0.237500	-0.112500	129.141968
-0.237500	-0.225000	129.428421
-0.118750	-0.225000	129.259735
-0.118750	-0.112500	129.117325
-0.118750	0.000000	128.940765
-0.118750	0.112500	128.854919
-0.118750	0.225000	128.579681
0.000000	0.225000	146.083618
0.000000	0.112500	128.958710
0.000000	0.000000	129.012833
0.000000	-0.112500	129.368073
0.000000	-0.225000	129.865692
0.118750	-0.225000	129.889221
0.118750	-0.112500	129.672348
0.118750	0.000000	129.501129
0.118750	0.112500	130.411713
0.118750	0.225000	148.410675
0.237500	0.225000	147.953094
0.237500	0.112500	130.264099
0.237500	0.000000	130.066376
0.237500	-0.112500	129.998566
0.237500	-0.225000	130.116455
0.356250	-0.225000	130.576019
0.356250	-0.112500	130.392807
0.356250	0.000000	130.234299
0.356250	0.112500	130.682343
0.356250	0.225000	148.048355
0.475000	0.225000	148.000671
0.475000	0.112500	147.711594
0.475000	0.000000	131.013580
0.475000	-0.112500	131.326111
0.475000	-0.225000	131.481628
