NA	Step NA->	0	0
Time(s):	Sweep V(V):	Ch1 I1(A):	Ch1 I2(A):
2.000000E-3	-1.000000E-3	-8.608180E-9	-8.887900E-9
2.110000E-1	-9.000000E-4	-7.634420E-9	-7.823700E-9
2.970000E-1	-8.000000E-4	-7.173840E-9	-6.770020E-9
3.830000E-1	-7.000000E-4	-6.042340E-9	-5.781540E-9
4.690000E-1	-6.000000E-4	-4.984460E-9	-4.740500E-9
5.550000E-1	-5.000000E-4	-3.966540E-9	-3.699440E-9
6.410000E-1	-4.000000E-4	-2.900240E-9	-2.715160E-9
7.270000E-1	-3.000000E-4	-1.741400E-9	-1.686720E-9
8.130000E-1	-2.000000E-4	-6.646000E-10	-6.561800E-10
8.990000E-1	-1.000000E-4	3.512200E-10	3.554400E-10
9.850000E-1	-2.235174E-11	1.356520E-9	1.348120E-9
1.071000E+0	9.999998E-5	2.342900E-9	2.372340E-9
1.157000E+0	2.000000E-4	3.365040E-9	3.400780E-9
1.243000E+0	3.000000E-4	4.448160E-9	4.532280E-9
1.329000E+0	4.000000E-4	5.409300E-9	5.602780E-9
1.415000E+0	5.000000E-4	6.456660E-9	6.641740E-9
1.501000E+0	6.000000E-4	7.510340E-9	7.472480E-9
1.586000E+0	7.000000E-4	8.490400E-9	8.572420E-9
1.672000E+0	8.000000E-4	9.724941E-9	9.380041E-9
1.758000E+0	9.000000E-4	1.064612E-8	1.033906E-8
1.844000E+0	9.999999E-4	1.134648E-8	1.148528E-8
