NA	Step NA->	0	0	0	0
Time(s):	Sweep V(V):	Ch1 I1(A):	Ch1 I2(A):	Ch2 V1(V):	Ch2 V2(V):
1.000000E-3	-2.500000E-2	-1.165570E-6	-1.191890E-6	-2.648280E-3	-2.753850E-3
3.120000E-1	-2.400000E-2	-1.135240E-6	-1.133220E-6	-2.619910E-3	-2.669880E-3
4.150000E-1	-2.300000E-2	-1.098080E-6	-1.092510E-6	-2.531080E-3	-2.566360E-3
5.160000E-1	-2.200000E-2	-1.029510E-6	-1.046980E-6	-2.387950E-3	-2.429200E-3
6.170000E-1	-2.100000E-2	-9.997790E-7	-9.847259E-7	-2.270050E-3	-2.304120E-3
7.410000E-1	-2.000000E-2	-9.450250E-7	-9.275340E-7	-2.155920E-3	-2.148800E-3
8.440000E-1	-1.900000E-2	-8.886090E-7	-8.802370E-7	-2.013350E-3	-2.036260E-3
9.470000E-1	-1.800000E-2	-8.701940E-7	-8.159830E-7	-1.987340E-3	-1.900840E-3
1.051000E+0	-1.700000E-2	-8.205860E-7	-7.843920E-7	-1.878020E-3	-1.810290E-3
1.154000E+0	-1.600000E-2	-7.752770E-7	-7.401670E-7	-1.766920E-3	-1.700450E-3
1.257000E+0	-1.500000E-2	-7.275650E-7	-7.013700E-7	-1.659610E-3	-1.601310E-3
1.360000E+0	-1.400000E-2	-6.786670E-7	-6.521030E-7	-1.528050E-3	-1.487450E-3
1.464000E+0	-1.300000E-2	-6.330770E-7	-6.042090E-7	-1.418570E-3	-1.364590E-3
1.567000E+0	-1.200000E-2	-5.821360E-7	-5.616810E-7	-1.286390E-3	-1.280280E-3
1.670000E+0	-1.100000E-2	-5.316110E-7	-5.154470E-7	-1.204730E-3	-1.165650E-3
1.773000E+0	-1.000000E-2	-4.641040E-7	-4.714970E-7	-1.072070E-3	-1.068090E-3
1.876000E+0	-9.000000E-3	-4.190700E-7	-4.260560E-7	-9.491210E-4	-9.337900E-4
1.980000E+0	-7.999999E-3	-3.839580E-7	-3.718980E-7	-8.414980E-4	-8.221390E-4
2.083000E+0	-6.999999E-3	-3.301250E-7	-3.230960E-7	-7.306340E-4	-7.088180E-4
2.187000E+0	-6.000000E-3	-2.841630E-7	-2.768000E-7	-6.077290E-4	-6.029370E-4
2.290000E+0	-4.999999E-3	-2.316810E-7	-2.287670E-7	-4.769800E-4	-4.774570E-4
2.393000E+0	-3.999999E-3	-1.825660E-7	-1.832490E-7	-3.759860E-4	-3.698350E-4
2.496000E+0	-2.999999E-3	-1.335020E-7	-1.366420E-7	-2.535340E-4	-2.593990E-4
2.599000E+0	-1.999999E-3	-9.106760E-8	-9.092580E-8	-1.504420E-4	-1.482730E-4
2.783000E+0	-9.999992E-4	-4.368550E-8	-4.371500E-8	-3.733640E-5	-4.031660E-5
2.899000E+0	8.149073E-10	2.141240E-9	1.740930E-9	7.150170E-5	7.102490E-5
3.170000E+0	1.000001E-3	4.993640E-8	4.799000E-8	1.838680E-4	1.821760E-4
3.441000E+0	2.000001E-3	9.886970E-8	9.447700E-8	3.023150E-4	2.856730E-4
3.557000E+0	3.000001E-3	1.456720E-7	1.468660E-7	4.159450E-4	3.961320E-4
3.696000E+0	4.000001E-3	1.962160E-7	1.921950E-7	5.346060E-4	5.188700E-4
3.800000E+0	5.000001E-3	2.425430E-7	2.405180E-7	6.522420E-4	6.310940E-4
3.903000E+0	6.000001E-3	2.929280E-7	2.872420E-7	7.697820E-4	7.461070E-4
4.006000E+0	7.000001E-3	3.471330E-7	3.293480E-7	8.946180E-4	8.555170E-4
4.109000E+0	8.000001E-3	3.918630E-7	3.862540E-7	1.014570E-3	9.882450E-4
4.212000E+0	9.000001E-3	4.364580E-7	4.324980E-7	1.111750E-3	1.086590E-3
4.315000E+0	1.000000E-2	4.836000E-7	4.872210E-7	1.223370E-3	1.205900E-3
4.418000E+0	1.100000E-2	5.367040E-7	5.430290E-7	1.336340E-3	1.356270E-3
4.521000E+0	1.200000E-2	5.961490E-7	5.865420E-7	1.477100E-3	1.468610E-3
4.624000E+0	1.300000E-2	6.248570E-7	6.225640E-7	1.566410E-3	1.549980E-3
4.727000E+0	1.400000E-2	6.785450E-7	6.697810E-7	1.667570E-3	1.656100E-3
4.830000E+0	1.500000E-2	7.305690E-7	7.206860E-7	1.785210E-3	1.755260E-3
4.933000E+0	1.600000E-2	7.718640E-7	7.682980E-7	1.882670E-3	1.891830E-3
5.036000E+0	1.700000E-2	8.194300E-7	8.293600E-7	2.015300E-3	2.046160E-3
5.139000E+0	1.800000E-2	8.674050E-7	8.662160E-7	2.119850E-3	2.141170E-3
5.242000E+0	1.900000E-2	9.201650E-7	9.166400E-7	2.275560E-3	2.249260E-3
5.345000E+0	2.000000E-2	9.873620E-7	9.615470E-7	2.406100E-3	2.369500E-3
5.448000E+0	2.100000E-2	1.032170E-6	1.024940E-6	2.524190E-3	2.493500E-3
5.572000E+0	2.200000E-2	1.073510E-6	1.051470E-6	2.627830E-3	2.576520E-3
5.673000E+0	2.300000E-2	1.109060E-6	1.114350E-6	2.701000E-3	2.738210E-3
5.774000E+0	2.400000E-2	1.158440E-6	1.177950E-6	2.809690E-3	2.848980E-3
5.876000E+0	2.500000E-2	1.213970E-6	1.225060E-6	2.951220E-3	2.994010E-3
