NA	Step NA->	0	0	0	0
Time(s):	Sweep V(V):	Ch1 I1(A):	Ch1 I2(A):	Ch2 V1(V):	Ch2 V2(V):
3.000000E-3	-1.000000E-3	-6.273062E-8	-6.245720E-8	-1.079308E-4	-1.069382E-4
2.720000E-1	-9.000000E-4	-5.521818E-8	-5.483120E-8	-9.243519E-5	-9.184094E-5
3.920000E-1	-8.000000E-4	-4.766578E-8	-4.712316E-8	-7.961531E-5	-7.885080E-5
5.110000E-1	-7.000000E-4	-4.039726E-8	-4.112710E-8	-6.653528E-5	-6.702567E-5
6.310000E-1	-6.000000E-4	-3.313300E-8	-3.313300E-8	-5.272176E-5	-5.208896E-5
7.510000E-1	-5.000000E-4	-2.519152E-8	-2.546492E-8	-3.872730E-5	-3.767798E-5
8.700000E-1	-4.000000E-4	-1.796086E-8	-1.804078E-8	-2.470073E-5	-2.370495E-5
9.910000E-1	-3.000000E-4	-1.031172E-8	-1.044632E-8	-1.046855E-5	-1.019766E-5
1.111000E+0	-2.000000E-4	-3.089520E-9	-3.110560E-9	2.901680E-6	3.533410E-6
1.230000E+0	-1.000000E-4	4.073800E-9	4.216800E-9	1.622799E-5	1.710706E-5
1.350000E+0	-2.235174E-11	1.139694E-8	1.156100E-8	2.974920E-5	3.102658E-5
1.470000E+0	9.999998E-5	1.879582E-8	1.889256E-8	4.371369E-5	4.421586E-5
1.589000E+0	2.000000E-4	2.597596E-8	2.619888E-8	5.737087E-5	5.828099E-5
1.709000E+0	3.000000E-4	3.304674E-8	3.417612E-8	6.997553E-5	7.199386E-5
1.829000E+0	4.000000E-4	4.078630E-8	4.163808E-8	8.439294E-5	8.627850E-5
1.949000E+0	5.000000E-4	4.773304E-8	4.871730E-8	9.717963E-5	1.002880E-4
2.069000E+0	6.000000E-4	5.598578E-8	5.659148E-8	1.129762E-4	1.135008E-4
2.189000E+0	7.000000E-4	6.322902E-8	6.313648E-8	1.260659E-4	1.282609E-4
2.308000E+0	8.000000E-4	7.139554E-8	6.947536E-8	1.411546E-4	1.386748E-4
2.428000E+0	9.000000E-4	7.895844E-8	7.746311E-8	1.555089E-4	1.555731E-4
2.548000E+0	9.999999E-4	8.732690E-8	8.615966E-8	1.701533E-4	1.667483E-4
