NA	Step NA->	0	0	0	0
Time(s):	Sweep V(V):	Ch1 I1(A):	Ch1 I2(A):	Ch2 V1(V):	Ch2 V2(V):
1.000000E-3	-2.500000E-2	-6.461010E-7	-6.404440E-7	-1.605440E-3	-1.578240E-3
3.270000E-1	-2.400000E-2	-6.054470E-7	-6.165040E-7	-1.569870E-3	-1.520440E-3
4.310000E-1	-2.300000E-2	-5.834760E-7	-5.885680E-7	-1.490470E-3	-1.414510E-3
5.340000E-1	-2.200000E-2	-5.461720E-7	-5.534500E-7	-1.445870E-3	-1.333380E-3
6.370000E-1	-2.100000E-2	-5.302860E-7	-5.040470E-7	-1.366070E-3	-1.243260E-3
7.400000E-1	-2.000000E-2	-5.291630E-7	-4.898720E-7	-1.340940E-3	-1.204750E-3
8.430000E-1	-1.900000E-2	-4.874180E-7	-4.778690E-7	-1.215840E-3	-1.147100E-3
9.460000E-1	-1.800000E-2	-4.588620E-7	-4.486370E-7	-1.126930E-3	-1.084230E-3
1.049000E+0	-1.700000E-2	-4.408930E-7	-4.271800E-7	-1.090690E-3	-1.005460E-3
1.152000E+0	-1.600000E-2	-4.183790E-7	-3.948410E-7	-1.007220E-3	-9.486910E-4
1.255000E+0	-1.500000E-2	-3.856830E-7	-3.815330E-7	-9.399410E-4	-9.285210E-4
1.358000E+0	-1.400000E-2	-3.504710E-7	-3.542310E-7	-8.739950E-4	-8.226160E-4
1.462000E+0	-1.300000E-2	-3.287380E-7	-3.209410E-7	-8.190630E-4	-7.576700E-4
1.565000E+0	-1.200000E-2	-3.174840E-7	-2.955450E-7	-7.606740E-4	-6.933930E-4
1.668000E+0	-1.100000E-2	-2.929250E-7	-2.789820E-7	-7.026200E-4	-6.379600E-4
1.771000E+0	-1.000000E-2	-2.575210E-7	-2.524640E-7	-6.165030E-4	-5.873440E-4
1.874000E+0	-9.000000E-3	-2.289620E-7	-2.255350E-7	-5.613570E-4	-5.145790E-4
1.977000E+0	-7.999999E-3	-2.000190E-7	-2.018980E-7	-4.672770E-4	-4.530670E-4
2.080000E+0	-6.999999E-3	-1.809330E-7	-1.777950E-7	-4.147530E-4	-3.957750E-4
2.183000E+0	-6.000000E-3	-1.526730E-7	-1.534370E-7	-3.420350E-4	-3.335950E-4
2.286000E+0	-4.999999E-3	-1.253570E-7	-1.283310E-7	-2.675290E-4	-2.598050E-4
2.389000E+0	-3.999999E-3	-1.029920E-7	-1.031420E-7	-2.057550E-4	-2.007010E-4
2.492000E+0	-2.999999E-3	-7.726460E-8	-7.890860E-8	-1.362320E-4	-1.384020E-4
2.680000E+0	-1.999999E-3	-5.134080E-8	-5.251040E-8	-7.057190E-5	-7.143020E-5
2.796000E+0	-9.999992E-4	-2.590280E-8	-2.653450E-8	-6.246570E-6	-5.006790E-6
2.912000E+0	8.149073E-10	-2.364140E-9	-2.006620E-9	5.841260E-5	5.955700E-5
3.183000E+0	1.000001E-3	2.324840E-8	2.299250E-8	1.227860E-4	1.181600E-4
3.454000E+0	2.000001E-3	4.755500E-8	4.754690E-8	1.885890E-4	1.812700E-4
3.570000E+0	3.000001E-3	7.343010E-8	6.975000E-8	2.524850E-4	2.383470E-4
3.686000E+0	4.000001E-3	9.979380E-8	9.704330E-8	3.212690E-4	3.099680E-4
3.802000E+0	5.000001E-3	1.250850E-7	1.241770E-7	3.965850E-4	3.736730E-4
3.941000E+0	6.000001E-3	1.511720E-7	1.468540E-7	4.561420E-4	4.370210E-4
4.044000E+0	7.000001E-3	1.774550E-7	1.721810E-7	5.166530E-4	5.038020E-4
4.147000E+0	8.000001E-3	1.984160E-7	2.038210E-7	5.731340E-4	5.859140E-4
4.251000E+0	9.000001E-3	2.232500E-7	2.261020E-7	6.374360E-4	6.417040E-4
4.355000E+0	1.000000E-2	2.523810E-7	2.539120E-7	7.097010E-4	7.086040E-4
4.458000E+0	1.100000E-2	2.789770E-7	2.771020E-7	7.728810E-4	7.602220E-4
4.561000E+0	1.200000E-2	3.043590E-7	2.996460E-7	8.519650E-4	8.446220E-4
4.664000E+0	1.300000E-2	3.286520E-7	3.305050E-7	9.309770E-4	9.131430E-4
4.768000E+0	1.400000E-2	3.490800E-7	3.548440E-7	9.696720E-4	9.737730E-4
4.871000E+0	1.500000E-2	3.853230E-7	3.818260E-7	1.041840E-3	1.044130E-3
4.974000E+0	1.600000E-2	4.024060E-7	4.060140E-7	1.131890E-3	1.119540E-3
5.077000E+0	1.700000E-2	4.295480E-7	4.338310E-7	1.202730E-3	1.177260E-3
5.180000E+0	1.800000E-2	4.777660E-7	4.648140E-7	1.273660E-3	1.246240E-3
5.283000E+0	1.900000E-2	4.879040E-7	4.732530E-7	1.335640E-3	1.270480E-3
5.386000E+0	2.000000E-2	5.021400E-7	4.934170E-7	1.400350E-3	1.364110E-3
5.489000E+0	2.100000E-2	5.387470E-7	5.293500E-7	1.468800E-3	1.428390E-3
5.592000E+0	2.200000E-2	5.643790E-7	5.562470E-7	1.527290E-3	1.510930E-3
5.696000E+0	2.300000E-2	5.742710E-7	5.775670E-7	1.585580E-3	1.544620E-3
5.799000E+0	2.400000E-2	6.074870E-7	6.102960E-7	1.626830E-3	1.623110E-3
5.902000E+0	2.500000E-2	6.346680E-7	6.292660E-7	1.704910E-3	1.696280E-3
