Frequency Magnitude
2400152284.26396 -2.69932150840759
2400989847.71574 -2.69607973098755
2401827411.16751 -2.69283771514893
2402664974.61929 -2.68959593772888
2403502538.07107 -2.68737030029297
2404340101.52284 -2.68582224845886
2405177664.97462 -2.68427395820618
2406015228.4264 -2.68272590637207
2406852791.87817 -2.68117761611938
2407690355.32995 -2.67962956428528
2408527918.78173 -2.68095827102661
2409365482.2335 -2.68357944488525
2410203045.68528 -2.68620085716248
2411040609.13706 -2.68882203102112
2411878172.58883 -2.69144320487976
2412715736.04061 -2.6940643787384
2413553299.49239 -2.69864892959595
2414390862.94416 -2.70378708839417
2415228426.39594 -2.70892548561096
2416065989.84772 -2.71406364440918
2416903553.29949 -2.7192018032074
2417741116.75127 -2.72433996200562
2418578680.20305 -2.73099064826965
2419416243.65482 -2.73786687850952
2420253807.1066 -2.74474334716797
2421091370.55838 -2.75161981582642
2421928934.01015 -2.75849628448486
2422766497.46193 -2.76537275314331
2423604060.91371 -2.77386617660522
2424441624.36548 -2.78242707252502
2425279187.81726 -2.79098796844482
2426116751.26904 -2.79954862594604
2426954314.72081 -2.80810952186584
2427791878.17259 -2.81668257713318
2428629441.62437 -2.8254919052124
2429467005.07614 -2.83430123329163
2430304568.52792 -2.84311056137085
2431142131.9797 -2.85191988945007
2431979695.43147 -2.8607292175293
2432817258.88325 -2.86964654922485
2433654822.33503 -2.87922668457031
2434492385.7868 -2.88880705833435
2435329949.23858 -2.89838743209839
2436167512.69036 -2.90796780586243
2437005076.14213 -2.91754794120789
2437842639.59391 -2.92846417427063
2438680203.04569 -2.94385194778442
2439517766.49746 -2.95923972129822
2440355329.94924 -2.97462773323059
2441192893.40102 -2.99001550674438
2442030456.85279 -3.00540351867676
2442868020.30457 -3.01904916763306
2443705583.75635 -3.02899289131165
2444543147.20812 -3.03893661499023
2445380710.6599 -3.04888033866882
2446218274.11168 -3.05882406234741
2447055837.56345 -3.068767786026
2447893401.01523 -3.0769259929657
2448730964.46701 -3.08251476287842
2449568527.91878 -3.08810353279114
2450406091.37056 -3.09369230270386
2451243654.82234 -3.09928107261658
2452081218.27411 -3.1048698425293
2452918781.72589 -3.11014652252197
2453756345.17766 -3.11511158943176
2454593908.62944 -3.12007641792297
2455431472.08122 -3.12504124641418
2456269035.533 -3.13000631332397
2457106598.98477 -3.13497114181519
2457944162.43655 -3.14162445068359
2458781725.88832 -3.14945101737976
2459619289.3401 -3.15727758407593
2460456852.79188 -3.16510415077209
2461294416.24365 -3.17293071746826
2462131979.69543 -3.18075728416443
2462969543.14721 -3.18855357170105
2463807106.59898 -3.1963357925415
2464644670.05076 -3.20411777496338
2465482233.50254 -3.21189975738525
2466319796.95431 -3.21968173980713
2467157360.40609 -3.22746396064758
2467994923.85787 -3.24060797691345
2468832487.30964 -3.25535345077515
2469670050.76142 -3.27009916305542
2470507614.2132 -3.28484487533569
2471345177.66497 -3.29959058761597
2472182741.11675 -3.31433606147766
2473020304.56853 -3.33265113830566
2473857868.0203 -3.35154700279236
2474695431.47208 -3.37044310569763
2475532994.92386 -3.38933897018433
2476370558.37563 -3.4082350730896
2477208121.82741 -3.42713093757629
2478045685.27919 -3.45331835746765
2478883248.73096 -3.47988963127136
2479720812.18274 -3.50646090507507
2480558375.63452 -3.53303194046021
2481395939.08629 -3.55960321426392
2482233502.53807 -3.58664011955261
2483071065.98985 -3.62485289573669
2483908629.44162 -3.66306567192078
2484746192.8934 -3.70127844810486
2485583756.34518 -3.73949146270752
2486421319.79695 -3.7777042388916
2487258883.24873 -3.81801891326904
2488096446.70051 -3.87240076065063
2488934010.15228 -3.92678236961365
2489771573.60406 -3.98116397857666
2490609137.05584 -4.03554582595825
2491446700.50761 -4.08992767333984
2492284263.95939 -4.14483594894409
2493121827.41117 -4.20161294937134
2493959390.86294 -4.25838947296143
2494796954.31472 -4.31516599655151
2495634517.7665 -4.37194299697876
2496472081.21827 -4.42871952056885
2497309644.67005 -4.48237657546997
2498147208.12183 -4.52908945083618
2498984771.5736 -4.57580232620239
2499822335.02538 -4.6225152015686
2500659898.47716 -4.66922807693481
2501497461.92893 -4.71594142913818
2502335025.38071 -4.75881099700928
2503172588.83249 -4.79591608047485
2504010152.28426 -4.83302164077759
2504847715.73604 -4.87012672424316
2505685279.18782 -4.90723180770874
2506522842.63959 -4.94433689117432
2507360406.09137 -4.97683763504028
2508197969.54315 -5.00454616546631
2509035532.99492 -5.03225469589233
2509873096.4467 -5.05996322631836
2510710659.89848 -5.08767175674438
2511548223.35025 -5.11538028717041
2512385786.80203 -5.13910579681396
2513223350.25381 -5.15994644165039
2514060913.70558 -5.18078708648682
2514898477.15736 -5.20162773132324
2515736040.60914 -5.22246885299683
2516573604.06091 -5.24330949783325
2517411167.51269 -5.26421070098877
2518248730.96447 -5.28514194488525
2519086294.41624 -5.30607318878174
2519923857.86802 -5.32700395584106
2520761421.3198 -5.34793519973755
2521598984.77157 -5.36886644363403
2522436548.22335 -5.38331842422485
2523274111.67513 -5.39572429656982
2524111675.1269 -5.40813016891479
2524949238.57868 -5.42053604125977
2525786802.03046 -5.43294191360474
2526624365.48223 -5.44534730911255
2527461928.93401 -5.46044921875
2528299492.38579 -5.47602653503418
2529137055.83756 -5.49160385131836
2529974619.28934 -5.50718116760254
2530812182.74112 -5.52275848388672
2531649746.19289 -5.5383358001709
2532487309.64467 -5.55405282974243
2533324873.09645 -5.56977891921997
2534162436.54822 -5.58550500869751
2535000000 -5.60123109817505
2535837563.45178 -5.61695718765259
2536675126.90355 -5.63273477554321
2537512690.35533 -5.65016412734985
2538350253.80711 -5.66759347915649
2539187817.25888 -5.68502283096313
2540025380.71066 -5.70245265960693
2540862944.16244 -5.71988201141357
2541700507.61421 -5.73713970184326
2542538071.06599 -5.75313758850098
2543375634.51777 -5.76913547515869
2544213197.96954 -5.78513336181641
2545050761.42132 -5.80113124847412
2545888324.8731 -5.81712913513184
2546725888.32487 -5.83431959152222
2547563451.77665 -5.85599660873413
2548401015.22843 -5.8776741027832
2549238578.6802 -5.89935111999512
2550076142.13198 -5.92102861404419
2550913705.58376 -5.94270610809326
2551751269.03553 -5.96428680419922
2552588832.48731 -5.9856424331665
2553426395.93909 -6.00699758529663
2554263959.39086 -6.02835321426392
2555101522.84264 -6.0497088432312
2555939086.29442 -6.07106447219849
2556776649.74619 -6.09404373168945
2557614213.19797 -6.11956310272217
2558451776.64975 -6.14508247375488
2559289340.10152 -6.1706018447876
2560126903.5533 -6.19612121582031
2560964467.00508 -6.22164106369019
2561802030.45685 -6.24884223937988
2562639593.90863 -6.27786493301392
2563477157.36041 -6.30688810348511
2564314720.81218 -6.33591079711914
2565152284.26396 -6.36493396759033
2565989847.71574 -6.39395713806152
2566827411.16751 -6.42679691314697
2567664974.61929 -6.46251583099365
2568502538.07107 -6.49823474884033
2569340101.52284 -6.53395414352417
2570177664.97462 -6.56967306137085
2571015228.4264 -6.60539197921753
2571852791.87817 -6.64977931976318
2572690355.32995 -6.69863128662109
2573527918.78173 -6.74748373031616
2574365482.2335 -6.79633617401123
2575203045.68528 -6.8451886177063
2576040609.13706 -6.89404058456421
2576878172.58883 -6.95137548446655
2577715736.04061 -7.01153755187988
2578553299.49239 -7.07169961929321
2579390862.94416 -7.1318621635437
2580228426.39594 -7.19202423095703
2581065989.84772 -7.25218629837036
2581903553.29949 -7.32600975036621
2582741116.75127 -7.40243530273438
2583578680.20305 -7.47886085510254
2584416243.65482 -7.5552864074707
2585253807.1066 -7.63171195983887
2586091370.55838 -7.70813798904419
2586928934.01015 -7.79713106155396
2587766497.46193 -7.88707065582275
2588604060.91371 -7.97701025009155
2589441624.36548 -8.06694984436035
2590279187.81726 -8.15688896179199
2591116751.26904 -8.24730110168457
2591954314.72081 -8.3608980178833
2592791878.17259 -8.47449398040771
2593629441.62437 -8.58808994293213
2594467005.07614 -8.70168685913086
2595304568.52792 -8.81528282165527
2596142131.9797 -8.92986106872559
2596979695.43147 -9.0523796081543
2597817258.88325 -9.17489910125732
2598654822.33503 -9.29741764068604
2599492385.7868 -9.41993618011475
2600329949.23858 -9.54245567321777
2601167512.69036 -9.66798973083496
2602005076.14213 -9.80558681488037
2602842639.59391 -9.94318294525146
2603680203.04569 -10.0807800292969
2604517766.49746 -10.218376159668
2605355329.94924 -10.3559732437134
2606192893.40102 -10.5010395050049
2607030456.85279 -10.6643924713135
2607868020.30457 -10.8277454376221
2608705583.75635 -10.991099357605
2609543147.20812 -11.1544523239136
2610380710.6599 -11.3178052902222
2611218274.11168 -11.4812126159668
2612055837.56345 -11.6447086334229
2612893401.01523 -11.8082046508789
2613730964.46701 -11.971700668335
2614568527.91878 -12.135196685791
2615406091.37056 -12.2986927032471
2616243654.82234 -12.4635896682739
2617081218.27411 -12.6300668716431
2617918781.72589 -12.7965440750122
2618756345.17766 -12.963020324707
2619593908.62944 -13.1294975280762
2620431472.08122 -13.2959747314453
2621269035.533 -13.4570322036743
2622106598.98477 -13.6138305664063
2622944162.43655 -13.7706289291382
2623781725.88832 -13.9274272918701
2624619289.3401 -14.0842256546021
2625456852.79188 -14.2410249710083
2626294416.24365 -14.3991346359253
2627131979.69543 -14.5579519271851
2627969543.14721 -14.7167682647705
2628807106.59898 -14.875584602356
2629644670.05076 -15.0344018936157
2630482233.50254 -15.1932182312012
2631319796.95431 -15.3327674865723
2632157360.40609 -15.4655475616455
2632994923.85787 -15.5983285903931
2633832487.30964 -15.7311086654663
2634670050.76142 -15.8638887405396
2635507614.2132 -15.9966688156128
2636345177.66497 -16.1168632507324
2637182741.11675 -16.2344779968262
2638020304.56853 -16.3520927429199
2638857868.0203 -16.4697093963623
2639695431.47208 -16.5873241424561
2640532994.92386 -16.7049407958984
2641370558.37563 -16.787670135498
2642208121.82741 -16.8673648834229
2643045685.27919 -16.9470615386963
2643883248.73096 -17.0267562866211
2644720812.18274 -17.1064510345459
2645558375.63452 -17.1858215332031
2646395939.08629 -17.2329635620117
2647233502.53807 -17.2801055908203
2648071065.98985 -17.3272476196289
2648908629.44162 -17.3743896484375
2649746192.8934 -17.4215316772461
2650583756.34518 -17.4652118682861
2651421319.79695 -17.4777393341064
2652258883.24873 -17.4902687072754
2653096446.70051 -17.5027961730957
2653934010.15228 -17.5153255462646
2654771573.60406 -17.527853012085
2655609137.05584 -17.532434463501
2656446700.50761 -17.5031280517578
2657284263.95939 -17.4738216400146
2658121827.41117 -17.4445171356201
2658959390.86294 -17.415210723877
2659796954.31472 -17.3859062194824
2660634517.7665 -17.3484992980957
2661472081.21827 -17.29026222229
2662309644.67005 -17.232027053833
2663147208.12183 -17.1737899780273
2663984771.5736 -17.1155529022217
2664822335.02538 -17.0573177337646
2665659898.47716 -16.9907989501953
2666497461.92893 -16.910177230835
2667335025.38071 -16.8295555114746
2668172588.83249 -16.7489337921143
2669010152.28426 -16.6683139801025
2669847715.73604 -16.5876922607422
2670685279.18782 -16.4966335296631
2671522842.63959 -16.3933200836182
2672360406.09137 -16.2900085449219
2673197969.54315 -16.186695098877
2674035532.99492 -16.0833835601807
2674873096.4467 -15.9800710678101
2675710659.89848 -15.8702421188354
2676548223.35025 -15.7550802230835
2677385786.80203 -15.6399192810059
2678223350.25381 -15.5247583389282
2679060913.70558 -15.4095964431763
2679898477.15736 -15.2944355010986
2680736040.60914 -15.1862983703613
2681573604.06091 -15.0821123123169
2682411167.51269 -14.9779272079468
2683248730.96447 -14.8737411499023
2684086294.41624 -14.7695550918579
2684923857.86802 -14.6653699874878
2685761421.3198 -14.5436000823975
2686598984.77157 -14.4153261184692
2687436548.22335 -14.2870531082153
2688274111.67513 -14.1587791442871
2689111675.1269 -14.0305051803589
2689949238.57868 -13.902232170105
2690786802.03046 -13.7729902267456
2691624365.48223 -13.6435356140137
2692461928.93401 -13.5140810012817
2693299492.38579 -13.3846263885498
2694137055.83756 -13.2551727294922
2694974619.28934 -13.1257181167603
2695812182.74112 -12.9961309432983
2696649746.19289 -12.8665313720703
2697487309.64467 -12.736930847168
2698324873.09645 -12.6073312759399
2699162436.54822 -12.4777307510376
2700000000 -12.3481311798096
