Wave;Sample;Dark;Reference
330.096;-154.150;-9.414;0.000
330.113;227.550;11.690;0.000
330.131;7.400;8.241;0.000
330.149;301.150;41.552;0.000
330.166;-158.850;-14.310;0.000
330.184;-32.450;1.931;0.000
330.202;33.700;8.483;0.000
330.220;0.050;-8.517;0.000
330.237;-66.750;4.655;0.000
330.255;96.950;5.448;0.000
330.273;168.200;28.690;0.000
330.290;-61.200;0.621;0.000
330.308;89.800;2.138;0.000
330.326;175.200;24.517;0.000
330.343;89.850;6.862;0.000
330.361;106.550;9.172;0.000
330.379;-4.100;-3.793;0.000
330.396;4.150;7.621;0.000
330.414;218.450;20.690;0.000
330.432;-24.900;0.862;0.000
330.449;-0.350;2.448;0.000
330.467;-33.950;-18.586;0.000
330.484;62.600;5.138;0.000
330.502;27.100;0.138;0.000
330.520;-12.400;1.862;0.000
330.537;50.750;-14.414;0.000
330.555;223.500;27.586;0.000
330.573;139.000;-1.138;0.000
330.590;291.550;40.862;0.000
330.608;256.750;14.345;0.000
330.626;2.500;1.483;0.000
330.643;188.800;17.379;0.000
330.661;130.250;16.931;0.000
330.678;-12.400;-4.586;0.000
330.696;-149.250;-20.069;0.000
330.714;45.750;2.793;0.000
330.731;15.350;4.241;0.000
330.749;-9.300;-0.069;0.000
330.766;15.400;15.621;0.000
330.784;-53.450;-6.552;0.000
330.802;-44.400;11.724;0.000
330.819;-1.450;-16.241;0.000
330.837;72.800;12.552;0.000
330.854;105.550;8.241;0.000
330.872;89.500;11.310;0.000
330.890;-94.100;-14.241;0.000
330.907;36.850;7.483;0.000
330.925;18.800;-6.517;0.000
330.942;-12.200;-1.172;0.000
330.960;67.450;3.069;0.000
330.978;150.700;9.759;0.000
330.995;-38.200;-2.690;0.000
331.013;-16.200;-1.103;0.000
331.030;-51.000;-10.724;0.000
331.048;279.900;26.931;0.000
331.065;222.450;24.690;0.000
331.083;53.850;6.828;0.000
331.101;-96.450;-23.862;0.000
331.118;-2.350;-5.034;0.000
331.136;119.400;9.103;0.000
331.153;-34.650;-0.414;0.000
331.171;192.150;18.172;0.000
331.188;-77.700;-12.138;0.000
331.206;15.100;-4.828;0.000
331.223;160.750;18.069;0.000
331.241;22.400;5.966;0.000
331.258;35.450;-1.345;0.000
331.276;168.950;19.414;0.000
331.294;-79.200;-1.862;0.000
331.311;58.350;13.069;0.000
331.329;-114.700;9.966;0.000
331.346;-133.350;-23.586;0.000
331.364;6.300;2.621;0.000
331.381;403.250;34.828;0.000
331.399;15.050;2.448;0.000
331.416;-192.750;-21.517;0.000
331.434;55.500;-3.345;0.000
331.451;90.800;-1.586;0.000
331.469;38.650;-2.517;0.000
331.486;122.000;-9.621;0.000
331.504;12.000;2.345;0.000
331.521;-32.000;1.448;0.000
331.539;36.900;6.207;0.000
331.556;107.450;-3.828;0.000
331.574;93.500;19.034;0.000
331.591;124.500;0.069;0.000
331.609;160.300;30.310;0.000
331.626;90.850;8.172;0.000
331.644;217.450;16.103;0.000
331.661;-159.350;-29.690;0.000
331.679;264.300;12.724;0.000
331.696;-0.150;-2.828;0.000
331.714;24.250;9.379;0.000
331.731;-3.800;-9.655;0.000
331.748;51.950;7.000;0.000
331.766;43.900;3.966;0.000
331.783;-71.200;-6.448;0.000
331.801;26.600;-3.034;0.000
331.818;18.850;-6.586;0.000
331.836;113.000;17.552;0.000
331.853;-49.100;-10.862;0.000
331.871;50.850;18.897;0.000
331.888;76.300;17.586;0.000
331.906;69.900;11.000;0.000
331.923;115.200;14.241;0.000
331.940;-2.700;3.552;0.000
331.958;-33.400;4.552;0.000
331.975;121.550;13.793;0.000
331.993;122.950;27.862;0.000
332.010;100.500;3.828;0.000
332.028;287.150;14.241;0.000
332.045;28.700;9.310;0.000
332.062;-60.050;-10.000;0.000
332.080;-20.750;-0.793;0.000
332.097;-37.400;4.724;0.000
332.115;262.050;13.138;0.000
332.132;188.000;17.966;0.000
332.149;-7.400;-13.897;0.000
332.167;-157.900;-10.655;0.000
332.184;17.000;0.310;0.000
332.202;9.850;2.828;0.000
332.219;267.050;25.655;0.000
332.236;11.300;-9.621;0.000
332.254;-24.450;-9.897;0.000
332.271;-4.900;-4.172;0.000
332.289;2.350;-3.724;0.000
332.306;119.050;17.621;0.000
332.323;80.250;9.069;0.000
332.341;60.200;-0.034;0.000
332.358;-20.800;11.759;0.000
332.376;-5.650;5.690;0.000
332.393;-74.250;-1.621;0.000
332.410;49.300;-3.483;0.000
332.428;161.700;14.966;0.000
332.445;-49.850;-11.069;0.000
332.462;157.950;20.828;0.000
332.480;10.600;-6.034;0.000
332.497;129.250;-3.345;0.000
332.514;2.150;-1.379;0.000
332.532;-15.150;9.172;0.000
332.549;-53.550;10.690;0.000
332.567;-44.450;-0.690;0.000
332.584;25.850;10.586;0.000
332.601;135.700;7.966;0.000
332.619;-116.600;-15.586;0.000
332.636;65.950;11.759;0.000
332.653;75.750;18.379;0.000
332.671;66.300;-9.000;0.000
332.688;-20.900;0.069;0.000
332.705;8.600;-4.759;0.000
332.723;50.150;11.828;0.000
332.740;39.700;-4.069;0.000
332.757;-36.000;-4.966;0.000
332.775;43.600;-0.828;0.000
332.792;-97.400;-2.828;0.000
332.809;-4.300;-7.966;0.000
332.826;-98.600;0.759;0.000
332.844;14.600;2.586;0.000
332.861;17.100;-9.759;0.000
332.878;103.150;-3.586;0.000
332.896;-66.400;-1.586;0.000
332.913;174.100;15.276;0.000
332.930;-160.000;-20.310;0.000
332.948;-29.550;0.414;0.000
332.965;-115.500;-16.793;0.000
332.982;294.000;24.931;0.000
332.999;-56.850;-8.345;0.000
333.017;190.250;-4.000;0.000
333.034;-160.250;-8.345;0.000
333.051;15.750;4.862;0.000
333.069;69.450;6.448;0.000
333.086;-24.400;3.069;0.000
333.103;51.550;8.828;0.000
