Wave;Sample;Dark;Reference
429.605;-1.124;6.665;0.000
429.768;-3.567;-2.022;0.000
429.932;4.870;-5.266;0.000
430.095;-5.411;7.351;0.000
430.259;10.044;8.188;0.000
430.422;-8.073;4.488;0.000
430.585;9.086;3.486;0.000
430.749;-6.193;-2.319;0.000
430.912;-7.628;-1.577;0.000
431.076;-18.003;-4.629;0.000
431.239;5.136;-3.771;0.000
431.403;0.180;5.956;0.000
431.566;2.994;0.022;0.000
431.730;-3.421;3.326;0.000
431.893;-11.422;3.351;0.000
432.056;-1.001;-0.175;0.000
432.220;8.706;1.733;0.000
432.383;-9.432;0.411;0.000
432.547;4.442;7.492;0.000
432.710;-7.253;6.358;0.000
432.873;5.378;-0.520;0.000
433.037;0.659;4.273;0.000
433.200;7.852;0.497;0.000
433.363;13.068;9.037;0.000
433.527;8.621;-8.600;0.000
433.690;15.429;-2.576;0.000
433.853;-9.804;-19.719;0.000
434.017;-2.027;7.804;0.000
434.180;22.621;1.234;0.000
434.343;10.031;6.786;0.000
434.507;14.558;-2.014;0.000
434.670;-2.247;-0.137;0.000
434.833;-19.993;3.673;0.000
434.997;-5.648;-1.904;0.000
435.160;-4.079;-0.460;0.000
435.323;7.103;9.280;0.000
435.486;7.203;-4.172;0.000
435.650;24.501;5.011;0.000
435.813;-3.601;-0.951;0.000
435.976;0.647;11.740;0.000
436.139;2.978;3.325;0.000
436.303;10.332;5.486;0.000
436.466;-4.934;-8.399;0.000
436.629;-9.688;6.328;0.000
436.792;-8.260;-12.907;0.000
436.955;-15.957;-10.901;0.000
437.119;-5.810;-1.739;0.000
437.282;12.156;12.398;0.000
437.445;9.099;-4.917;0.000
437.608;-3.210;4.177;0.000
437.771;8.678;-0.889;0.000
437.935;20.788;5.450;0.000
438.098;12.612;18.196;0.000
438.261;1.434;1.476;0.000
438.424;0.506;-1.294;0.000
438.587;-7.360;-0.650;0.000
438.750;0.637;6.901;0.000
438.913;-0.889;5.084;0.000
439.076;-9.800;1.342;0.000
439.240;-15.461;6.386;0.000
439.403;8.722;0.430;0.000
439.566;3.054;4.484;0.000
439.729;17.081;6.376;0.000
439.892;4.061;5.125;0.000
440.055;-4.972;-4.879;0.000
440.218;3.125;11.253;0.000
440.381;14.989;0.607;0.000
440.544;-10.708;-3.321;0.000
440.707;7.208;9.262;0.000
440.870;1.176;-3.670;0.000
441.033;-10.101;2.455;0.000
441.196;-3.355;1.873;0.000
441.359;-16.279;3.996;0.000
441.522;-11.030;-0.392;0.000
441.685;-0.021;12.564;0.000
441.848;6.809;10.118;0.000
442.011;-5.448;11.186;0.000
442.174;4.046;1.394;0.000
442.337;9.831;4.322;0.000
442.500;-3.154;4.959;0.000
442.663;11.327;-3.565;0.000
442.826;-5.696;-6.779;0.000
442.989;-0.965;0.473;0.000
443.152;4.921;2.908;0.000
443.315;-15.165;0.251;0.000
443.478;3.702;-1.159;0.000
443.641;6.441;-3.317;0.000
443.804;2.981;0.028;0.000
443.967;2.614;2.436;0.000
444.130;-16.638;9.128;0.000
444.293;-13.299;10.080;0.000
444.455;-4.313;7.691;0.000
444.618;-3.309;0.673;0.000
444.781;1.435;7.017;0.000
444.944;-14.233;5.217;0.000
445.107;7.288;15.645;0.000
445.270;-4.464;-6.795;0.000
445.433;-15.601;-1.586;0.000
445.595;-2.422;-5.651;0.000
445.758;7.843;4.312;0.000
445.921;-0.383;0.693;0.000
446.084;17.197;18.940;0.000
446.247;11.948;1.895;0.000
446.410;-4.029;12.601;0.000
446.572;-17.655;-2.628;0.000
446.735;-13.219;0.836;0.000
446.898;-15.237;5.349;0.000
447.061;7.509;6.337;0.000
447.224;5.395;-1.811;0.000
447.386;-8.820;0.088;0.000
447.549;14.137;16.020;0.000
447.712;-3.863;0.796;0.000
447.875;-0.089;0.600;0.000
448.037;8.714;8.355;0.000
448.200;-6.399;0.429;0.000
448.363;12.154;3.591;0.000
448.525;5.601;8.589;0.000
448.688;7.023;-5.152;0.000
448.851;-1.903;1.414;0.000
449.014;1.913;-1.197;0.000
449.176;1.069;-3.260;0.000
449.339;10.925;17.253;0.000
449.502;-2.957;7.680;0.000
449.664;2.435;-2.944;0.000
449.827;9.596;0.930;0.000
449.990;13.251;1.873;0.000
450.152;-10.367;4.518;0.000
450.315;-4.190;-1.638;0.000
450.477;-11.621;-5.491;0.000
450.640;7.521;8.558;0.000
450.803;-0.374;-2.746;0.000
450.965;3.243;10.161;0.000
451.128;11.783;4.441;0.000
451.291;-0.749;3.047;0.000
451.453;3.694;6.462;0.000
451.616;5.230;0.371;0.000
451.778;2.665;2.828;0.000
451.941;5.271;5.764;0.000
452.103;7.193;-0.945;0.000
452.266;-3.955;10.705;0.000
452.429;16.862;10.700;0.000
452.591;3.575;6.840;0.000
452.754;-4.013;-1.284;0.000
452.916;9.905;12.834;0.000
453.079;5.521;7.858;0.000
453.241;-7.824;2.862;0.000
453.404;0.902;7.847;0.000
453.566;-2.966;1.889;0.000
453.729;3.774;8.751;0.000
453.891;-15.020;-0.529;0.000
454.054;-2.110;-0.086;0.000
454.216;-2.541;-1.692;0.000
454.379;12.977;1.330;0.000
454.541;5.339;5.137;0.000
454.704;-10.527;-3.106;0.000
454.866;-10.421;8.045;0.000
455.028;6.872;8.346;0.000
455.191;-12.313;-2.934;0.000
455.353;18.204;7.092;0.000
455.516;18.794;7.782;0.000
455.678;-8.762;3.324;0.000
455.840;4.459;8.496;0.000
456.003;20.789;-7.372;0.000
456.165;11.418;10.756;0.000
456.328;-10.285;6.666;0.000
456.490;-4.103;1.987;0.000
456.652;-7.971;2.238;0.000
456.815;4.537;7.320;0.000
456.977;-20.494;-7.076;0.000
457.139;17.962;9.867;0.000
457.302;14.567;5.957;0.000
457.464;5.539;5.948;0.000
457.626;-1.175;-5.320;0.000
457.789;14.863;7.953;0.000
457.951;-6.717;-6.949;0.000
458.113;1.460;14.272;0.000
458.276;19.743;14.056;0.000
458.438;7.086;-2.062;0.000
458.600;-3.730;-0.838;0.000
458.763;0.982;-0.514;0.000
458.925;-5.682;5.121;0.000
459.087;-4.974;0.601;0.000
459.249;-7.203;-0.056;0.000
459.412;-3.338;-1.785;0.000
459.574;-11.883;3.122;0.000
459.736;-1.299;-1.144;0.000
459.898;10.790;5.033;0.000
460.061;0.261;-2.011;0.000
460.223;1.425;3.015;0.000
460.385;-3.366;13.264;0.000
460.547;0.766;-1.937;0.000
460.709;16.004;10.139;0.000
460.872;-9.534;-1.829;0.000
461.034;3.451;1.883;0.000
461.196;6.695;2.719;0.000
461.358;-18.244;-8.830;0.000
461.520;0.906;2.224;0.000
461.682;10.010;-0.014;0.000
461.845;5.723;-4.524;0.000
462.007;4.729;9.550;0.000
462.169;3.159;-8.319;0.000
462.331;-3.718;12.730;0.000
462.493;-0.471;2.547;0.000
462.655;3.337;7.908;0.000
462.817;2.079;7.102;0.000
462.979;1.739;13.687;0.000
463.141;-6.840;6.994;0.000
463.303;16.830;7.149;0.000
463.466;3.764;-5.262;0.000
463.628;1.513;6.019;0.000
463.790;-1.360;7.124;0.000
463.952;-10.194;1.815;0.000
464.114;-0.432;-10.452;0.000
464.276;-1.546;7.240;0.000
464.438;10.254;1.521;0.000
464.600;-1.566;7.195;0.000
464.762;1.143;-7.344;0.000
464.924;13.638;12.815;0.000
465.086;18.665;0.011;0.000
465.248;6.950;5.882;0.000
465.410;1.225;12.076;0.000
465.572;6.046;-0.556;0.000
465.734;12.989;5.634;0.000
465.896;1.660;-3.833;0.000
466.058;6.427;3.767;0.000
466.220;13.370;-6.817;0.000
466.382;11.794;1.151;0.000
466.544;6.207;-2.032;0.000
466.706;9.618;9.372;0.000
466.868;-6.265;0.140;0.000
467.029;-16.157;6.715;0.000
467.191;-5.659;13.395;0.000
467.353;3.410;-2.223;0.000
467.515;-9.000;-2.636;0.000
467.677;8.886;4.899;0.000
467.839;-5.620;5.313;0.000
468.001;-10.755;-1.261;0.000
468.163;8.716;2.711;0.000
468.325;-10.435;3.056;0.000
468.486;7.295;14.027;0.000
468.648;4.495;-3.082;0.000
468.810;-1.995;0.873;0.000
468.972;-21.718;-1.631;0.000
469.134;14.337;15.991;0.000
469.296;-1.296;-10.196;0.000
469.457;2.798;8.043;0.000
469.619;2.289;-1.881;0.000
469.781;-1.394;2.553;0.000
469.943;-16.921;-4.317;0.000
470.105;-11.764;2.755;0.000
470.266;-3.426;11.146;0.000
470.428;-15.143;1.839;0.000
470.590;4.690;6.382;0.000
470.752;1.400;-3.361;0.000
470.913;-1.558;4.057;0.000
471.075;0.988;3.289;0.000
471.237;8.373;2.920;0.000
471.399;1.963;6.813;0.000
471.560;1.697;4.266;0.000
471.722;-1.754;6.113;0.000
471.884;-2.410;5.226;0.000
472.045;-5.784;-0.497;0.000
472.207;-11.725;-5.106;0.000
472.369;-2.958;3.303;0.000
472.530;0.625;-3.595;0.000
472.692;10.987;6.333;0.000
472.854;15.124;2.149;0.000
473.015;-3.230;-0.687;0.000
473.177;3.852;8.968;0.000
473.339;3.371;-2.748;0.000
473.500;4.759;-2.492;0.000
473.662;1.998;5.497;0.000
473.824;-8.263;-1.122;0.000
473.985;2.704;15.260;0.000
474.147;0.319;-2.910;0.000
474.308;3.492;5.106;0.000
474.470;8.357;-3.038;0.000
474.632;5.532;2.544;0.000
474.793;-2.954;9.123;0.000
474.955;5.920;5.861;0.000
475.116;-1.010;-4.985;0.000
475.278;9.816;11.885;0.000
475.439;3.543;2.649;0.000
475.601;5.099;5.295;0.000
475.763;-15.432;-0.618;0.000
475.924;-0.482;4.791;0.000
476.086;-2.491;-0.594;0.000
476.247;3.503;6.409;0.000
476.409;-4.774;2.745;0.000
476.570;3.992;10.012;0.000
476.732;5.224;-5.805;0.000
476.893;7.327;15.371;0.000
477.055;3.962;-0.441;0.000
477.216;20.959;4.547;0.000
477.377;11.322;-3.228;0.000
477.539;-14.527;-1.755;0.000
477.700;12.608;7.558;0.000
477.862;6.425;-4.474;0.000
478.023;7.553;4.265;0.000
478.185;-1.724;9.345;0.000
478.346;-18.465;0.939;0.000
478.508;-6.550;6.194;0.000
478.669;-1.540;2.078;0.000
478.830;0.948;1.587;0.000
478.992;2.067;0.730;0.000
479.153;12.979;5.855;0.000
479.314;-4.787;-1.047;0.000
479.476;4.473;6.335;0.000
479.637;8.694;1.632;0.000
479.799;-2.508;3.145;0.000
479.960;-1.057;-0.263;0.000
480.121;-9.007;6.968;0.000
480.283;0.675;11.182;0.000
480.444;-1.750;2.310;0.000
480.605;11.758;4.099;0.000
480.767;-6.024;4.823;0.000
480.928;-3.480;-0.006;0.000
481.089;6.440;-3.798;0.000
481.250;-8.373;-0.783;0.000
481.412;16.859;3.975;0.000
481.573;-8.494;5.215;0.000
481.734;10.273;6.789;0.000
481.896;3.836;3.470;0.000
482.057;-15.187;-1.832;0.000
482.218;6.975;5.849;0.000
482.379;4.836;5.479;0.000
482.541;4.124;6.675;0.000
482.702;12.761;7.010;0.000
482.863;-0.119;-2.853;0.000
483.024;4.300;0.797;0.000
483.185;14.648;7.485;0.000
483.347;0.875;11.155;0.000
483.508;-7.768;-10.649;0.000
483.669;2.574;4.264;0.000
483.830;8.406;-6.785;0.000
483.991;4.061;6.809;0.000
484.152;6.623;0.031;0.000
484.314;12.166;3.815;0.000
484.475;1.597;13.277;0.000
484.636;-4.693;-0.206;0.000
484.797;3.379;0.785;0.000
484.958;-4.859;0.279;0.000
485.119;5.259;11.803;0.000
485.280;-3.343;-13.013;0.000
485.441;-9.473;3.547;0.000
485.603;-3.250;7.692;0.000
485.764;-1.415;8.526;0.000
485.925;2.721;-3.503;0.000
486.086;-1.228;-7.763;0.000
486.247;15.155;6.613;0.000
486.408;4.395;3.360;0.000
486.569;-0.914;-0.448;0.000
486.730;-7.345;-7.506;0.000
486.891;-0.788;1.500;0.000
487.052;16.922;13.292;0.000
487.213;4.707;3.110;0.000
487.374;-5.846;3.927;0.000
487.535;2.711;7.456;0.000
487.696;9.609;-0.461;0.000
487.857;-7.340;0.881;0.000
488.018;4.408;3.890;0.000
488.179;15.384;9.572;0.000
488.340;-15.148;1.418;0.000
488.501;-8.752;-3.956;0.000
488.662;-3.650;8.586;0.000
488.823;10.748;8.787;0.000
488.984;3.659;0.952;0.000
489.145;-9.823;3.416;0.000
489.306;-12.511;-4.549;0.000
489.467;27.463;4.591;0.000
489.628;-3.524;0.160;0.000
489.789;-11.206;-2.795;0.000
489.949;19.573;13.031;0.000
490.110;-5.690;3.674;0.000
490.271;10.292;0.087;0.000
490.432;2.496;8.977;0.000
490.593;5.625;3.265;0.000
490.754;2.889;10.157;0.000
490.915;3.780;11.034;0.000
491.076;3.971;11.172;0.000
491.236;4.834;6.829;0.000
491.397;0.186;11.538;0.000
491.558;10.553;6.171;0.000
491.719;9.551;4.279;0.000
491.880;2.567;12.107;0.000
492.041;7.229;6.679;0.000
492.201;-2.600;7.998;0.000
492.362;-2.250;4.924;0.000
492.523;2.645;-0.191;0.000
492.684;-11.140;11.580;0.000
492.844;-5.953;-7.439;0.000
493.005;-0.140;3.246;0.000
493.166;-7.326;7.977;0.000
493.327;-2.392;-0.392;0.000
493.487;0.902;1.438;0.000
493.648;9.872;-5.077;0.000
493.809;-2.272;3.803;0.000
493.970;3.780;4.879;0.000
494.130;4.391;18.088;0.000
494.291;10.200;7.803;0.000
494.452;1.436;7.367;0.000
494.612;5.346;-2.627;0.000
494.773;-2.558;-3.067;0.000
494.934;6.889;-3.331;0.000
495.094;-7.900;7.140;0.000
495.255;17.091;9.211;0.000
495.416;8.607;10.796;0.000
495.576;6.851;7.158;0.000
495.737;-5.638;4.240;0.000
495.898;10.578;4.188;0.000
496.058;23.224;6.783;0.000
496.219;-0.083;2.458;0.000
496.380;-0.340;11.840;0.000
496.540;7.281;3.827;0.000
496.701;2.501;12.095;0.000
496.861;13.150;12.457;0.000
497.022;3.622;1.797;0.000
497.183;12.751;12.035;0.000
497.343;1.513;1.294;0.000
497.504;8.351;15.333;0.000
497.664;-7.003;3.866;0.000
497.825;30.280;15.062;0.000
497.985;-0.954;-4.395;0.000
498.146;28.312;6.248;0.000
498.306;23.545;5.984;0.000
498.467;16.033;10.413;0.000
498.627;10.350;8.370;0.000
498.788;-0.937;3.220;0.000
498.948;-7.056;-7.395;0.000
499.109;-8.301;12.087;0.000
499.269;18.993;7.263;0.000
499.430;14.742;9.042;0.000
499.590;-8.764;-6.438;0.000
499.751;9.172;1.614;0.000
499.911;0.306;1.320;0.000
500.072;-4.096;3.334;0.000
500.232;-11.700;2.432;0.000
500.392;25.784;17.709;0.000
500.553;0.914;0.773;0.000
500.713;0.836;14.022;0.000
500.874;-13.580;5.612;0.000
501.034;10.770;6.095;0.000
501.194;3.967;5.062;0.000
501.355;8.033;3.729;0.000
501.515;-17.596;-2.707;0.000
501.676;2.031;7.540;0.000
501.836;-4.103;-0.101;0.000
501.996;9.619;11.567;0.000
502.157;-14.103;2.508;0.000
502.317;-1.356;4.203;0.000
502.477;-7.307;7.069;0.000
502.638;2.613;9.754;0.000
502.798;-17.486;3.190;0.000
502.958;1.573;9.025;0.000
503.119;6.890;0.150;0.000
503.279;-13.082;14.314;0.000
503.439;0.539;8.642;0.000
503.599;-2.242;7.448;0.000
503.760;7.807;11.596;0.000
503.920;-4.424;-0.463;0.000
504.080;15.129;13.424;0.000
504.240;-2.918;0.436;0.000
504.401;10.419;12.321;0.000
504.561;12.661;7.630;0.000
504.721;5.655;4.140;0.000
504.881;-3.924;4.724;0.000
505.042;-5.593;5.066;0.000
505.202;1.090;1.823;0.000
505.362;-2.875;11.019;0.000
505.522;12.476;9.158;0.000
505.682;18.011;11.975;0.000
505.843;-5.243;4.272;0.000
506.003;14.106;4.581;0.000
506.163;-2.254;-8.279;0.000
506.323;1.778;17.478;0.000
506.483;12.492;10.614;0.000
506.643;-3.389;13.016;0.000
506.803;14.416;4.177;0.000
506.964;-11.715;9.770;0.000
507.124;16.530;15.209;0.000
507.284;-14.153;6.210;0.000
507.444;1.266;1.598;0.000
507.604;2.584;3.944;0.000
507.764;8.017;12.136;0.000
507.924;-4.315;5.473;0.000
508.084;2.175;4.091;0.000
508.244;-2.593;4.680;0.000
508.404;-3.216;3.008;0.000
508.564;4.955;3.951;0.000
508.724;3.170;4.674;0.000
508.884;7.602;5.928;0.000
509.045;13.414;6.050;0.000
509.205;-4.842;8.626;0.000
509.365;5.855;6.182;0.000
509.525;-7.035;5.315;0.000
509.685;-9.137;11.480;0.000
509.845;4.259;-0.175;0.000
510.005;-3.038;15.412;0.000
510.165;10.871;5.214;0.000
510.324;17.657;10.925;0.000
510.484;-2.953;6.295;0.000
510.644;-0.084;1.357;0.000
510.804;5.241;4.560;0.000
510.964;-14.680;-1.974;0.000
511.124;-2.201;2.592;0.000
511.284;-0.344;13.770;0.000
511.444;-6.484;8.747;0.000
511.604;-3.504;11.422;0.000
511.764;-10.322;8.380;0.000
511.924;1.245;3.567;0.000
512.084;-13.349;2.989;0.000
512.244;14.554;12.677;0.000
512.403;6.051;-7.886;0.000
512.563;-13.976;1.693;0.000
512.723;5.507;4.245;0.000
512.883;22.425;2.789;0.000
513.043;25.378;3.460;0.000
513.203;8.057;18.680;0.000
513.362;4.663;7.635;0.000
513.522;1.163;16.011;0.000
513.682;-5.225;2.140;0.000
513.842;-6.737;6.007;0.000
514.002;-2.790;3.368;0.000
514.161;-8.184;13.394;0.000
514.321;0.480;8.643;0.000
514.481;-1.049;16.782;0.000
514.641;1.905;11.533;0.000
514.801;6.148;7.243;0.000
514.960;5.965;1.973;0.000
515.120;13.593;6.670;0.000
515.280;6.019;13.498;0.000
515.440;25.600;17.355;0.000
515.599;3.373;10.051;0.000
515.759;-3.327;10.080;0.000
515.919;6.003;5.926;0.000
516.078;6.709;6.592;0.000
516.238;5.431;2.851;0.000
516.398;-0.244;7.023;0.000
516.557;4.448;4.423;0.000
516.717;-0.453;1.789;0.000
516.877;-2.177;12.462;0.000
517.036;10.884;12.616;0.000
517.196;-0.815;-4.899;0.000
517.356;12.259;10.543;0.000
517.515;-6.827;-1.748;0.000
517.675;-0.270;4.384;0.000
517.835;9.831;20.371;0.000
517.994;10.280;10.602;0.000
518.154;-15.484;-6.275;0.000
518.313;18.918;5.953;0.000
518.473;3.191;5.294;0.000
518.633;13.239;5.499;0.000
518.792;1.007;9.571;0.000
518.952;-18.356;5.428;0.000
519.111;2.636;5.507;0.000
519.271;4.099;0.301;0.000
519.430;-3.642;2.772;0.000
519.590;17.283;17.204;0.000
519.749;-0.025;8.388;0.000
519.909;-8.947;2.874;0.000
520.068;9.010;13.227;0.000
520.228;7.891;-0.036;0.000
520.387;-2.728;3.560;0.000
520.547;0.312;12.209;0.000
520.706;5.413;4.173;0.000
520.866;4.834;7.611;0.000
521.025;18.875;9.874;0.000
521.185;19.975;5.067;0.000
521.344;-7.224;1.979;0.000
521.504;12.197;7.575;0.000
521.663;1.997;1.645;0.000
521.823;5.838;3.749;0.000
521.982;-1.141;3.626;0.000
522.141;4.039;7.573;0.000
522.301;11.800;12.976;0.000
522.460;-6.219;-2.007;0.000
522.620;-11.778;9.309;0.000
522.779;-3.198;12.010;0.000
522.938;3.243;10.133;0.000
523.098;4.584;19.378;0.000
523.257;-5.596;11.641;0.000
523.416;17.965;16.167;0.000
523.576;19.566;9.710;0.000
523.735;11.746;10.113;0.000
523.895;2.367;8.867;0.000
524.054;-0.812;1.095;0.000
524.213;-2.051;13.358;0.000
524.372;14.129;6.585;0.000
524.532;12.030;-0.836;0.000
524.691;5.811;9.251;0.000
524.850;0.211;4.286;0.000
525.010;13.012;12.268;0.000
525.169;4.093;3.829;0.000
525.328;-2.407;2.127;0.000
525.487;11.414;12.776;0.000
525.647;9.535;10.775;0.000
525.806;2.436;5.915;0.000
525.965;9.216;10.441;0.000
526.124;22.737;11.335;0.000
526.284;-1.822;8.967;0.000
526.443;-8.622;1.001;0.000
526.602;2.739;13.825;0.000
526.761;3.040;8.772;0.000
526.920;5.900;14.351;0.000
527.080;6.661;-1.334;0.000
527.239;5.042;3.841;0.000
527.398;3.843;7.350;0.000
527.557;-11.717;3.911;0.000
527.716;-7.516;3.998;0.000
527.875;14.585;-1.581;0.000
528.034;15.245;13.313;0.000
528.194;-3.954;-4.073;0.000
528.353;-0.353;-1.126;0.000
528.512;0.727;14.680;0.000
528.671;16.248;9.294;0.000
528.830;0.889;6.434;0.000
528.989;1.250;3.258;0.000
529.148;8.070;9.784;0.000
529.307;6.331;13.836;0.000
529.466;9.032;12.117;0.000
529.625;7.012;12.327;0.000
529.784;1.853;6.976;0.000
529.944;15.534;11.344;0.000
530.103;3.914;10.027;0.000
530.262;-3.005;14.203;0.000
530.421;9.596;14.571;0.000
530.580;3.697;13.307;0.000
530.739;-4.723;-4.693;0.000
530.898;-0.162;-12.115;0.000
531.057;11.779;7.411;0.000
531.216;2.419;4.270;0.000
531.375;-4.780;4.323;0.000
531.534;5.341;5.445;0.000
531.693;9.361;6.690;0.000
531.851;5.882;10.041;0.000
532.010;7.923;18.619;0.000
532.169;12.304;14.321;0.000
532.328;12.044;17.513;0.000
532.487;3.905;7.180;0.000
532.646;18.866;5.951;0.000
532.805;-10.534;1.582;0.000
532.964;12.347;12.529;0.000
533.123;0.528;7.494;0.000
533.282;8.528;8.107;0.000
533.441;4.129;-0.454;0.000
533.599;12.230;16.422;0.000
533.758;8.331;6.317;0.000
533.917;8.911;7.001;0.000
534.076;1.852;7.842;0.000
534.235;10.693;11.052;0.000
534.394;-4.807;15.701;0.000
534.553;6.054;12.824;0.000
534.711;-10.025;10.367;0.000
534.870;4.195;3.647;0.000
535.029;2.276;7.296;0.000
535.188;3.277;11.489;0.000
535.347;-11.263;13.471;0.000
535.505;-1.082;4.979;0.000
535.664;9.019;12.996;0.000
535.823;3.820;7.312;0.000
535.982;13.460;7.645;0.000
536.140;-4.059;1.995;0.000
536.299;6.622;-1.128;0.000
536.458;6.782;-0.707;0.000
536.617;-0.857;11.012;0.000
536.775;8.004;1.660;0.000
536.934;-6.696;-0.112;0.000
537.093;11.165;3.396;0.000
537.251;10.566;11.992;0.000
537.410;-9.353;-2.640;0.000
537.569;4.387;12.290;0.000
537.727;1.748;10.640;0.000
537.886;-2.511;9.289;0.000
538.045;3.789;3.201;0.000
538.203;-5.790;7.762;0.000
538.362;3.231;5.920;0.000
538.521;0.831;1.340;0.000
538.679;3.412;7.761;0.000
538.838;-14.247;8.690;0.000
538.996;18.434;5.585;0.000
539.155;-13.246;21.426;0.000
539.314;22.555;16.759;0.000
539.472;24.236;16.408;0.000
539.631;7.876;5.004;0.000
539.789;1.497;8.425;0.000
539.948;-7.122;9.126;0.000
540.107;17.138;5.705;0.000
540.265;-4.861;12.055;0.000
540.424;-1.780;19.072;0.000
540.582;1.461;9.581;0.000
540.741;7.101;15.089;0.000
540.899;3.022;13.755;0.000
541.058;6.843;14.808;0.000
541.216;-2.177;6.369;0.000
541.375;21.744;12.474;0.000
541.533;-8.555;10.526;0.000
541.692;-0.795;7.876;0.000
541.850;13.226;18.069;0.000
542.009;1.627;9.560;0.000
542.167;16.848;11.296;0.000
542.326;-7.572;-0.441;0.000
542.484;14.929;15.225;0.000
542.642;4.730;2.628;0.000
542.801;20.930;5.856;0.000
542.959;14.031;14.207;0.000
543.118;-6.308;17.013;0.000
543.276;7.292;13.644;0.000
543.434;12.213;8.398;0.000
543.593;-1.266;1.416;0.000
543.751;19.535;-2.901;0.000
543.910;8.815;-1.375;0.000
544.068;3.176;17.344;0.000
544.226;-0.803;10.625;0.000
544.385;30.577;5.870;0.000
544.543;4.698;7.975;0.000
544.701;12.339;5.834;0.000
544.860;19.639;10.763;0.000
545.018;9.500;15.289;0.000
545.176;8.821;14.394;0.000
545.335;22.542;9.131;0.000
545.493;-1.538;7.920;0.000
545.651;15.063;14.288;0.000
545.809;21.124;12.866;0.000
545.968;27.484;15.550;0.000
546.126;9.325;8.427;0.000
546.284;-3.394;19.795;0.000
546.442;-6.934;7.970;0.000
546.601;8.147;4.163;0.000
546.759;15.608;11.724;0.000
546.917;7.169;6.846;0.000
547.075;26.529;7.074;0.000
547.234;9.510;0.073;0.000
547.392;-3.829;11.564;0.000
547.550;-2.369;-1.033;0.000
547.708;21.112;4.511;0.000
547.866;3.993;7.475;0.000
548.025;7.453;9.896;0.000
548.183;0.414;3.264;0.000
548.341;20.155;5.562;0.000
548.499;8.596;20.632;0.000
548.657;3.416;-4.035;0.000
548.815;19.857;9.157;0.000
548.973;10.618;9.262;0.000
549.131;-6.762;10.191;0.000
549.290;-6.441;10.717;0.000
549.448;0.980;10.735;0.000
549.606;-9.440;1.155;0.000
549.764;8.401;6.558;0.000
549.922;2.482;8.979;0.000
550.080;-4.137;8.908;0.000
550.238;-2.697;3.189;0.000
550.396;16.224;7.066;0.000
550.554;-9.235;14.521;0.000
550.712;2.865;10.960;0.000
550.870;1.426;0.749;0.000
551.028;-1.533;13.169;0.000
551.186;5.907;8.853;0.000
551.344;18.228;6.870;0.000
551.502;16.529;16.993;0.000
551.660;14.430;17.010;0.000
551.818;4.470;11.588;0.000
551.976;16.431;9.027;0.000
552.134;2.992;20.693;0.000
552.292;6.992;5.254;0.000
552.450;0.453;15.604;0.000
552.608;5.114;-2.712;0.000
552.766;8.574;9.270;0.000
552.924;-6.025;-1.397;0.000
553.082;-6.804;4.322;0.000
553.240;0.537;11.322;0.000
553.398;11.217;17.216;0.000
553.556;6.558;10.391;0.000
553.713;-2.061;7.005;0.000
553.871;7.679;6.759;0.000
554.029;16.500;17.320;0.000
554.187;16.581;13.670;0.000
554.345;-7.919;8.617;0.000
554.503;7.922;15.669;0.000
554.661;13.443;23.073;0.000
554.818;22.144;7.809;0.000
554.976;12.304;8.089;0.000
555.134;-2.455;9.107;0.000
555.292;-3.274;5.159;0.000
555.450;22.766;9.650;0.000
555.608;-9.833;-1.491;0.000
555.765;7.868;17.000;0.000
555.923;6.548;7.999;0.000
556.081;9.549;7.332;0.000
556.239;6.150;11.858;0.000
556.396;20.191;6.577;0.000
556.554;15.131;-0.564;0.000
556.712;-3.288;5.524;0.000
556.870;-2.267;8.664;0.000
557.027;10.833;5.891;0.000
557.185;4.174;11.487;0.000
557.343;17.255;18.101;0.000
557.500;-1.725;23.434;0.000
557.658;11.036;10.732;0.000
557.816;9.057;4.995;0.000
557.974;5.538;13.924;0.000
558.131;1.438;5.766;0.000
558.289;-11.901;11.432;0.000
558.447;15.560;5.765;0.000
558.604;14.380;11.817;0.000
558.762;-7.279;7.080;0.000
558.919;7.902;13.834;0.000
559.077;-11.038;6.149;0.000
559.235;-4.177;11.132;0.000
559.392;-8.996;11.657;0.000
559.550;27.345;12.499;0.000
559.708;3.145;5.674;0.000
559.865;7.046;8.604;0.000
560.023;9.127;14.498;0.000
560.180;-3.113;6.813;0.000
560.338;6.968;17.322;0.000
560.495;6.829;11.076;0.000
560.653;17.329;10.777;0.000
560.810;10.530;9.040;0.000
560.968;6.031;7.057;0.000
561.125;4.952;18.250;0.000
561.283;5.952;10.583;0.000
561.441;11.193;22.056;0.000
561.598;3.914;10.231;0.000
561.756;3.534;9.231;0.000
561.913;-1.265;7.002;0.000
562.070;6.676;11.932;0.000
562.228;8.056;9.475;0.000
562.385;14.637;4.194;0.000
562.543;13.858;11.457;0.000
562.700;-14.042;1.369;0.000
562.858;4.259;7.579;0.000
563.015;12.040;15.070;0.000
563.173;4.081;6.789;0.000
563.330;27.421;13.420;0.000
563.487;1.502;8.139;0.000
563.645;17.483;27.051;0.000
563.802;3.123;4.892;0.000
563.960;6.444;18.243;0.000
564.117;-13.435;1.611;0.000
564.274;17.945;13.803;0.000
564.432;-11.154;7.382;0.000
564.589;18.487;8.750;0.000
564.746;21.828;15.504;0.000
564.904;17.188;10.275;0.000
