Wave;Sample;Dark;Reference
436.450;308.608;0.877;0.000
436.613;305.927;3.515;0.000
436.776;213.672;1.715;0.000
436.939;162.568;2.067;0.000
437.102;105.766;3.650;0.000
437.265;103.440;3.197;0.000
437.428;546.719;5.110;0.000
437.591;241.024;7.800;0.000
437.754;134.113;-0.760;0.000
437.917;150.488;0.230;0.000
438.079;160.622;4.177;0.000
438.242;178.570;2.949;0.000
438.405;-10.433;0.894;0.000
438.568;254.641;-1.376;0.000
438.731;38.987;2.363;0.000
438.894;339.213;4.402;0.000
439.057;223.185;10.380;0.000
439.219;169.430;8.132;0.000
439.382;180.478;2.501;0.000
439.545;343.139;4.940;0.000
439.708;21.559;-2.702;0.000
439.871;201.950;7.312;0.000
440.033;165.007;9.528;0.000
440.196;555.596;4.725;0.000
440.359;521.818;7.437;0.000
440.522;368.476;6.354;0.000
440.685;163.551;1.197;0.000
440.847;244.258;7.763;0.000
441.010;170.763;-4.058;0.000
441.173;306.414;6.950;0.000
441.336;96.677;3.339;0.000
441.498;251.724;1.660;0.000
441.661;243.324;2.995;0.000
441.824;519.444;3.573;0.000
441.986;233.617;6.005;0.000
442.149;310.379;5.165;0.000
442.312;189.390;8.578;0.000
442.475;289.827;10.544;0.000
442.637;125.746;6.683;0.000
442.800;301.320;0.474;0.000
442.963;420.973;2.540;0.000
443.125;239.357;-5.454;0.000
443.288;8.516;1.287;0.000
443.451;87.570;-6.577;0.000
443.613;74.621;-0.354;0.000
443.776;433.634;5.740;0.000
443.938;188.214;4.938;0.000
444.101;284.215;5.242;0.000
444.264;317.125;-6.465;0.000
444.426;173.282;0.365;0.000
444.589;178.150;5.023;0.000
444.751;365.391;7.889;0.000
444.914;224.373;11.634;0.000
445.077;353.796;3.052;0.000
445.239;230.810;-5.098;0.000
445.402;52.383;3.765;0.000
445.564;306.951;7.784;0.000
445.727;225.795;4.719;0.000
445.889;197.770;-9.065;0.000
446.052;251.547;-0.330;0.000
446.215;323.311;-2.537;0.000
446.377;100.151;6.566;0.000
446.540;189.167;1.896;0.000
446.702;426.032;4.527;0.000
446.865;326.842;4.006;0.000
447.027;143.880;0.150;0.000
447.190;114.126;-0.593;0.000
447.352;441.290;0.026;0.000
447.515;100.231;2.813;0.000
447.677;260.104;4.266;0.000
447.840;225.573;2.570;0.000
448.002;316.749;4.496;0.000
448.164;94.138;4.493;0.000
448.327;448.541;11.538;0.000
448.489;458.527;6.673;0.000
448.652;463.317;-2.173;0.000
448.814;41.885;6.104;0.000
448.977;358.901;6.800;0.000
449.139;417.779;1.914;0.000
449.301;371.187;6.044;0.000
449.464;512.864;4.580;0.000
449.626;305.248;1.244;0.000
449.789;407.493;6.752;0.000
449.951;344.751;5.702;0.000
450.113;141.280;-2.498;0.000
450.276;161.326;1.906;0.000
450.438;184.687;1.655;0.000
450.600;662.108;5.868;0.000
450.763;633.697;3.690;0.000
450.925;1299.747;8.998;0.000
451.087;386.597;3.654;0.000
451.250;456.883;4.902;0.000
451.412;179.124;6.944;0.000
451.574;291.422;6.212;0.000
451.737;270.168;1.302;0.000
451.899;256.214;4.515;0.000
452.061;342.832;9.394;0.000
452.224;358.156;0.804;0.000
452.386;189.151;-1.965;0.000
452.548;112.140;4.570;0.000
452.710;257.066;0.508;0.000
452.873;111.083;8.470;0.000
453.035;237.226;3.072;0.000
453.197;309.209;-0.058;0.000
453.359;196.461;4.328;0.000
453.522;315.272;5.107;0.000
453.684;360.417;6.108;0.000
453.846;310.243;0.001;0.000
454.008;300.028;8.148;0.000
454.170;60.791;3.537;0.000
454.333;193.838;2.071;0.000
454.495;100.967;7.491;0.000
454.657;162.000;5.272;0.000
454.819;233.198;1.413;0.000
454.981;-24.314;2.092;0.000
455.143;201.654;-1.522;0.000
455.306;290.075;-1.652;0.000
455.468;308.746;1.166;0.000
455.630;286.605;0.428;0.000
455.792;395.072;-2.088;0.000
455.954;297.366;5.841;0.000
456.116;61.631;2.086;0.000
456.278;186.570;4.950;0.000
456.440;375.637;3.419;0.000
456.602;272.421;5.548;0.000
456.765;122.145;10.854;0.000
456.927;397.613;6.488;0.000
457.089;312.478;-2.731;0.000
457.251;61.669;-1.467;0.000
457.413;439.031;8.449;0.000
457.575;424.495;2.609;0.000
457.737;371.128;1.538;0.000
457.899;262.129;11.439;0.000
458.061;173.175;5.482;0.000
458.223;43.972;-1.408;0.000
458.385;326.287;5.433;0.000
458.547;207.641;-1.686;0.000
458.709;55.737;3.502;0.000
458.871;52.507;-0.863;0.000
459.033;179.171;-0.769;0.000
459.195;367.530;5.548;0.000
459.357;451.306;12.623;0.000
459.519;414.737;3.369;0.000
459.681;366.136;6.077;0.000
459.843;134.947;2.443;0.000
460.005;80.588;-1.722;0.000
460.167;580.660;8.592;0.000
460.329;101.240;2.865;0.000
460.491;301.692;3.413;0.000
460.653;329.278;-3.658;0.000
460.814;388.377;3.246;0.000
460.976;934.728;9.652;0.000
461.138;548.745;7.856;0.000
461.300;365.675;2.447;0.000
461.462;314.253;3.017;0.000
461.624;112.923;5.020;0.000
461.786;405.236;1.769;0.000
461.948;228.795;0.968;0.000
462.110;231.728;-1.476;0.000
462.271;366.203;8.130;0.000
462.433;29.728;2.144;0.000
462.595;438.940;-1.549;0.000
462.757;321.488;-6.004;0.000
462.919;438.831;5.733;0.000
463.081;171.424;-5.979;0.000
463.242;219.654;7.454;0.000
463.404;188.301;10.320;0.000
463.566;207.400;-1.014;0.000
463.728;106.887;10.176;0.000
463.889;221.728;8.167;0.000
464.051;68.020;-3.097;0.000
464.213;99.335;2.430;0.000
464.375;270.802;0.676;0.000
464.537;202.630;-0.411;0.000
464.698;66.035;3.815;0.000
464.860;529.092;-0.177;0.000
465.022;176.107;-1.822;0.000
465.183;373.531;-0.661;0.000
465.345;187.747;4.971;0.000
465.507;111.368;5.991;0.000
465.669;83.040;-0.128;0.000
465.830;176.872;9.723;0.000
465.992;422.196;-1.120;0.000
466.154;929.563;8.356;0.000
466.315;662.193;1.460;0.000
466.477;693.051;2.946;0.000
466.639;1463.214;7.566;0.000
466.800;833.930;2.651;0.000
466.962;263.238;4.123;0.000
467.124;270.748;2.670;0.000
467.285;306.022;-0.592;0.000
467.447;264.376;5.767;0.000
467.608;189.618;5.524;0.000
467.770;324.011;3.696;0.000
467.932;82.150;2.356;0.000
468.093;296.700;2.497;0.000
468.255;195.244;3.718;0.000
468.416;332.044;6.391;0.000
468.578;191.882;4.980;0.000
468.740;114.996;7.324;0.000
468.901;72.034;1.017;0.000
469.063;132.592;-2.406;0.000
469.224;485.385;1.191;0.000
469.386;146.011;6.485;0.000
469.547;96.746;7.518;0.000
469.709;252.567;7.252;0.000
469.870;415.582;4.855;0.000
470.032;879.578;10.466;0.000
470.193;811.693;3.908;0.000
470.355;353.635;9.342;0.000
470.516;355.799;7.845;0.000
470.678;303.820;7.808;0.000
470.839;308.131;3.108;0.000
471.001;245.899;6.595;0.000
471.162;205.743;0.958;0.000
471.324;293.506;2.069;0.000
471.485;214.671;2.736;0.000
471.647;493.980;4.164;0.000
471.808;112.459;0.019;0.000
471.969;174.789;-0.163;0.000
472.131;234.095;-2.165;0.000
472.292;267.932;1.818;0.000
472.454;413.972;2.162;0.000
472.615;359.514;5.554;0.000
472.776;291.858;-5.234;0.000
472.938;287.432;2.316;0.000
473.099;337.048;5.854;0.000
473.261;352.553;3.588;0.000
473.422;-104.155;7.914;0.000
473.583;226.174;2.951;0.000
473.745;-23.807;4.405;0.000
473.906;314.220;-0.039;0.000
474.067;-2.757;-3.889;0.000
474.229;212.972;7.932;0.000
474.390;186.251;1.870;0.000
474.551;606.505;6.019;0.000
474.713;468.739;1.384;0.000
474.874;423.325;7.505;0.000
475.035;385.913;3.940;0.000
475.197;371.022;4.221;0.000
475.358;198.630;5.575;0.000
475.519;246.661;0.261;0.000
475.680;399.534;10.197;0.000
475.842;251.060;-5.639;0.000
476.003;32.329;3.565;0.000
476.164;255.580;2.941;0.000
476.325;317.800;6.831;0.000
476.487;133.212;5.984;0.000
476.648;122.133;10.778;0.000
476.809;342.015;-2.333;0.000
476.970;274.755;1.229;0.000
477.131;179.715;-0.754;0.000
477.293;458.223;5.939;0.000
477.454;199.658;1.004;0.000
477.615;158.133;-2.422;0.000
477.776;517.049;4.778;0.000
477.937;396.681;3.261;0.000
478.098;263.832;5.761;0.000
478.260;253.235;10.598;0.000
478.421;399.770;2.616;0.000
478.582;208.311;3.795;0.000
478.743;180.005;-5.489;0.000
478.904;274.698;-5.643;0.000
479.065;108.886;7.292;0.000
479.226;239.095;4.604;0.000
479.387;56.658;7.682;0.000
479.549;259.314;-3.637;0.000
479.710;565.497;5.746;0.000
479.871;269.604;-1.639;0.000
480.032;264.549;4.997;0.000
480.193;389.419;6.217;0.000
480.354;425.497;6.868;0.000
480.515;51.387;-2.889;0.000
480.676;284.233;2.863;0.000
480.837;405.187;6.628;0.000
480.998;303.783;4.272;0.000
481.159;319.750;7.567;0.000
481.320;298.184;-6.501;0.000
481.481;243.105;2.856;0.000
481.642;433.273;3.521;0.000
481.803;218.622;-4.985;0.000
481.964;390.160;6.210;0.000
482.125;539.088;5.790;0.000
482.286;280.853;1.778;0.000
482.447;-20.032;0.262;0.000
482.608;243.146;-0.775;0.000
482.769;457.534;6.670;0.000
482.930;170.674;3.725;0.000
483.091;114.637;-0.303;0.000
483.252;82.133;4.457;0.000
483.413;507.432;4.082;0.000
483.573;389.488;-4.318;0.000
483.734;360.499;1.657;0.000
483.895;329.001;3.741;0.000
484.056;191.283;10.390;0.000
484.217;311.929;5.227;0.000
484.378;105.553;11.233;0.000
484.539;336.684;5.319;0.000
484.700;718.787;1.767;0.000
484.861;376.620;5.081;0.000
485.021;208.352;-3.243;0.000
485.182;266.188;2.429;0.000
485.343;471.899;0.140;0.000
485.504;272.760;7.851;0.000
485.665;66.126;11.319;0.000
485.826;431.170;3.269;0.000
485.986;395.668;1.842;0.000
486.147;269.452;1.702;0.000
486.308;150.957;2.455;0.000
486.469;278.524;-0.961;0.000
486.629;103.744;0.175;0.000
486.790;549.544;-2.427;0.000
486.951;288.142;-2.743;0.000
487.112;106.702;5.836;0.000
487.272;181.232;5.619;0.000
487.433;446.928;10.376;0.000
487.594;226.236;-2.515;0.000
487.755;210.277;1.932;0.000
487.915;155.597;-1.197;0.000
488.076;236.106;5.810;0.000
488.237;379.661;3.323;0.000
488.398;427.604;3.578;0.000
488.558;247.785;0.731;0.000
488.719;615.992;10.517;0.000
488.880;171.087;-2.408;0.000
489.040;91.380;3.011;0.000
489.201;97.821;-4.123;0.000
489.362;518.071;-0.229;0.000
489.522;264.740;3.790;0.000
489.683;212.796;3.168;0.000
489.843;456.337;6.184;0.000
490.004;191.521;-3.265;0.000
490.165;517.210;3.745;0.000
490.325;322.744;-1.200;0.000
490.486;129.207;2.728;0.000
490.647;378.337;8.586;0.000
490.807;434.062;3.115;0.000
490.968;558.314;4.549;0.000
491.128;359.927;5.849;0.000
491.289;478.190;4.904;0.000
491.449;569.023;7.086;0.000
491.610;283.876;3.727;0.000
491.770;104.153;-1.372;0.000
491.931;536.764;-1.705;0.000
492.092;182.838;1.171;0.000
492.252;134.566;1.825;0.000
492.413;275.986;5.979;0.000
492.573;603.939;2.522;0.000
492.734;105.762;2.903;0.000
492.894;303.482;4.526;0.000
493.055;153.641;5.019;0.000
493.215;436.701;2.254;0.000
493.376;108.060;9.441;0.000
493.536;177.026;8.980;0.000
493.696;329.383;5.143;0.000
493.857;149.341;-2.350;0.000
494.017;260.353;0.729;0.000
494.178;330.209;-4.057;0.000
494.338;311.560;-3.540;0.000
494.499;93.984;0.491;0.000
494.659;242.772;15.143;0.000
494.819;252.755;6.836;0.000
494.980;202.343;-1.572;0.000
495.140;272.243;5.880;0.000
495.301;241.407;12.268;0.000
495.461;167.897;4.806;0.000
495.621;372.518;-1.827;0.000
495.782;317.560;2.562;0.000
495.942;125.635;3.106;0.000
496.102;287.322;-0.433;0.000
496.263;252.003;-0.668;0.000
496.423;378.484;-1.101;0.000
496.583;238.572;3.168;0.000
496.744;206.837;7.821;0.000
496.904;256.296;0.785;0.000
497.064;377.452;1.266;0.000
497.225;592.585;5.085;0.000
497.385;1043.201;2.804;0.000
497.545;4575.216;12.874;0.000
497.706;5208.255;11.099;0.000
497.866;4182.110;15.106;0.000
498.026;10933.618;23.982;0.000
498.186;7068.029;15.277;0.000
498.347;2181.679;0.165;0.000
498.507;776.587;5.194;0.000
498.667;678.366;2.276;0.000
498.827;466.051;-2.315;0.000
498.987;262.074;1.767;0.000
499.148;564.536;-4.455;0.000
499.308;331.524;9.382;0.000
499.468;222.117;2.968;0.000
499.628;380.964;-0.909;0.000
499.788;-4.843;10.634;0.000
499.949;276.745;9.638;0.000
500.109;557.050;8.312;0.000
500.269;234.444;9.437;0.000
500.429;248.213;-3.855;0.000
500.589;325.006;-0.716;0.000
500.749;203.697;5.257;0.000
500.909;283.847;3.746;0.000
501.070;202.673;0.962;0.000
501.230;226.861;6.542;0.000
501.390;423.577;7.751;0.000
501.550;317.924;1.763;0.000
501.710;348.166;5.556;0.000
501.870;162.757;1.776;0.000
502.030;374.214;2.937;0.000
502.190;258.622;3.493;0.000
502.350;346.024;2.206;0.000
502.510;276.336;-3.241;0.000
502.670;166.408;5.127;0.000
502.830;409.394;-2.445;0.000
502.990;295.421;0.169;0.000
503.151;453.836;9.532;0.000
503.311;322.608;8.157;0.000
503.471;383.509;5.446;0.000
503.631;64.901;2.465;0.000
503.791;372.662;4.819;0.000
503.951;173.082;9.254;0.000
504.111;442.539;7.122;0.000
504.270;175.531;0.496;0.000
504.430;245.908;4.855;0.000
504.590;366.924;3.092;0.000
504.750;464.438;0.339;0.000
504.910;65.180;-0.846;0.000
505.070;492.474;3.637;0.000
505.230;408.194;1.767;0.000
505.390;256.064;4.618;0.000
505.550;368.640;0.493;0.000
505.710;315.030;7.827;0.000
505.870;359.157;7.299;0.000
506.030;421.283;8.485;0.000
506.190;554.620;8.544;0.000
506.349;377.671;-2.157;0.000
506.509;505.959;2.385;0.000
506.669;437.180;-1.409;0.000
506.829;484.795;8.478;0.000
506.989;563.959;7.015;0.000
507.149;337.539;-0.716;0.000
507.309;586.709;4.226;0.000
507.468;446.636;-0.284;0.000
507.628;474.826;2.235;0.000
507.788;350.494;-0.321;0.000
507.948;456.250;5.393;0.000
508.108;697.522;4.637;0.000
508.267;164.025;7.758;0.000
508.427;397.751;-2.190;0.000
508.587;501.917;6.556;0.000
508.747;250.629;7.428;0.000
508.907;332.878;1.264;0.000
509.066;387.220;-2.186;0.000
509.226;522.594;8.293;0.000
509.386;90.035;-2.774;0.000
509.546;472.545;4.432;0.000
509.705;279.038;6.374;0.000
509.865;289.077;-1.668;0.000
510.025;257.909;-0.830;0.000
510.184;441.788;-1.699;0.000
510.344;285.904;4.142;0.000
510.504;281.029;2.698;0.000
510.663;82.019;0.399;0.000
510.823;349.869;6.549;0.000
510.983;285.823;8.269;0.000
511.142;425.250;8.453;0.000
511.302;327.844;1.604;0.000
511.462;271.686;0.946;0.000
511.621;466.364;11.014;0.000
511.781;384.184;12.435;0.000
511.941;256.036;4.712;0.000
512.100;99.773;-0.042;0.000
512.260;273.482;2.511;0.000
512.419;527.523;4.960;0.000
512.579;342.587;2.812;0.000
512.739;243.669;2.417;0.000
512.898;255.574;1.973;0.000
513.058;409.194;4.215;0.000
513.217;224.767;2.475;0.000
513.377;66.937;1.184;0.000
513.536;270.053;0.249;0.000
513.696;78.694;3.026;0.000
513.855;492.565;1.779;0.000
514.015;315.077;7.962;0.000
514.174;336.754;15.326;0.000
514.334;553.757;7.058;0.000
514.493;857.016;8.976;0.000
514.653;1913.111;6.731;0.000
514.812;1378.120;6.796;0.000
514.972;1941.025;10.653;0.000
515.131;3566.590;20.186;0.000
515.291;1492.473;8.248;0.000
515.450;748.250;5.557;0.000
515.610;618.557;4.385;0.000
515.769;366.170;5.682;0.000
515.929;698.437;-1.714;0.000
516.088;705.813;5.413;0.000
516.247;383.948;3.972;0.000
516.407;284.081;2.694;0.000
516.566;309.200;7.216;0.000
516.726;555.126;3.289;0.000
516.885;379.323;8.098;0.000
517.044;337.721;1.901;0.000
517.204;214.788;0.927;0.000
517.363;294.832;-1.281;0.000
517.523;340.299;-5.404;0.000
517.682;72.332;5.134;0.000
517.841;282.027;3.056;0.000
518.001;607.676;8.267;0.000
518.160;218.789;-2.858;0.000
518.319;524.928;2.384;0.000
518.479;756.688;12.022;0.000
518.638;933.941;-4.244;0.000
518.797;387.693;-1.325;0.000
518.956;320.716;1.152;0.000
519.116;452.765;1.396;0.000
519.275;198.908;7.847;0.000
519.434;510.237;5.968;0.000
519.594;232.705;3.944;0.000
519.753;255.603;6.378;0.000
519.912;318.844;3.766;0.000
520.071;194.686;2.795;0.000
520.231;211.111;1.792;0.000
520.390;386.656;6.869;0.000
520.549;333.621;1.807;0.000
520.708;464.946;5.544;0.000
520.867;376.231;-0.649;0.000
521.027;550.646;5.808;0.000
521.186;707.801;5.405;0.000
521.345;529.086;1.752;0.000
521.504;334.911;6.420;0.000
521.663;510.887;5.807;0.000
521.822;703.412;0.844;0.000
521.982;398.597;6.411;0.000
522.141;327.742;6.108;0.000
522.300;257.097;2.946;0.000
522.459;338.932;-3.587;0.000
522.618;389.127;-1.230;0.000
522.777;183.392;-3.553;0.000
522.936;381.367;8.714;0.000
523.095;321.672;-0.058;0.000
523.254;390.847;-1.251;0.000
523.414;216.912;-0.524;0.000
523.573;403.647;4.163;0.000
523.732;418.902;5.360;0.000
523.891;435.097;2.327;0.000
524.050;141.932;6.245;0.000
524.209;452.847;6.762;0.000
524.368;400.562;-2.991;0.000
524.527;564.307;-0.534;0.000
524.686;509.672;1.823;0.000
524.845;351.087;8.421;0.000
525.004;442.612;3.788;0.000
525.163;383.747;0.515;0.000
525.322;349.982;-2.298;0.000
525.481;383.137;3.059;0.000
525.640;392.762;2.767;0.000
525.799;275.387;2.844;0.000
525.958;513.372;8.881;0.000
526.117;635.997;5.098;0.000
526.276;523.202;4.935;0.000
526.435;507.857;5.952;0.000
526.594;225.942;-0.080;0.000
526.752;408.207;0.747;0.000
526.911;335.072;1.284;0.000
527.070;415.537;5.601;0.000
527.229;180.832;0.828;0.000
527.388;545.657;2.786;0.000
527.547;247.052;2.213;0.000
527.706;709.407;3.470;0.000
527.865;304.522;0.487;0.000
528.024;686.207;8.384;0.000
528.182;302.292;7.822;0.000
528.341;247.047;3.949;0.000
528.500;498.342;-0.764;0.000
528.659;507.187;0.263;0.000
528.818;474.522;2.130;0.000
528.977;286.467;3.437;0.000
529.135;476.152;4.995;0.000
529.294;596.418;8.082;0.000
529.453;371.963;3.199;0.000
529.612;533.138;4.386;0.000
529.771;342.053;5.263;0.000
529.929;467.678;0.621;0.000
530.088;587.813;0.348;0.000
530.247;531.748;0.575;0.000
530.406;229.693;-2.308;0.000
530.564;369.088;4.539;0.000
530.723;713.993;2.297;0.000
530.882;426.628;3.074;0.000
531.041;257.933;-0.979;0.000
531.199;443.648;3.668;0.000
531.358;367.933;7.745;0.000
531.517;522.038;-0.628;0.000
531.675;254.123;5.650;0.000
531.834;504.298;3.497;0.000
531.993;513.743;3.864;0.000
532.151;262.498;2.631;0.000
532.310;376.673;8.868;0.000
532.469;401.018;5.146;0.000
532.627;394.073;-1.247;0.000
532.786;169.298;6.270;0.000
532.945;314.693;1.617;0.000
533.103;317.518;1.484;0.000
533.262;434.283;-0.828;0.000
533.420;411.758;1.529;0.000
533.579;318.333;1.426;0.000
533.738;279.928;-0.467;0.000
533.896;284.483;3.110;0.000
534.055;442.878;1.707;0.000
534.213;464.563;4.955;0.000
534.372;578.408;9.892;0.000
534.530;403.773;0.989;0.000
534.689;455.358;7.816;0.000
534.847;559.123;7.533;0.000
535.006;519.478;4.991;0.000
535.165;347.603;-4.622;0.000
535.323;283.968;1.485;0.000
535.482;684.683;2.162;0.000
535.640;255.048;-0.591;0.000
535.799;440.623;5.797;0.000
535.957;540.858;10.044;0.000
536.115;384.213;4.761;0.000
536.274;538.478;8.378;0.000
536.432;386.283;6.025;0.000
536.591;402.468;-6.498;0.000
536.749;395.423;-0.770;0.000
536.908;475.919;0.277;0.000
537.066;668.404;10.924;0.000
537.225;442.669;7.601;0.000
537.383;539.824;2.058;0.000
537.541;472.499;1.596;0.000
537.700;335.604;-1.987;0.000
537.858;434.469;8.450;0.000
538.017;607.074;-3.533;0.000
538.175;579.689;7.164;0.000
538.333;366.584;8.162;0.000
538.492;428.609;-1.021;0.000
538.650;353.544;1.996;0.000
538.808;441.799;0.743;0.000
538.967;372.954;-3.560;0.000
539.125;530.949;5.197;0.000
539.283;593.054;-1.165;0.000
539.442;541.569;13.322;0.000
539.600;321.574;0.589;0.000
539.758;525.939;5.296;0.000
539.917;250.884;3.913;0.000
540.075;478.409;7.311;0.000
540.233;631.254;2.718;0.000
540.391;516.039;2.595;0.000
540.550;371.614;-6.498;0.000
540.708;389.899;2.609;0.000
540.866;598.854;6.617;0.000
541.024;670.979;6.504;0.000
541.183;485.834;10.681;0.000
541.341;480.399;6.298;0.000
541.499;375.664;3.355;0.000
541.657;486.909;12.412;0.000
541.815;279.894;4.810;0.000
541.974;528.669;8.487;0.000
542.132;313.464;0.244;0.000
542.290;538.579;1.911;0.000
542.448;554.384;4.008;0.000
542.606;639.739;0.606;0.000
542.764;593.104;6.113;0.000
542.923;425.259;7.880;0.000
543.081;332.224;4.867;0.000
543.239;714.819;4.614;0.000
543.397;527.584;4.142;0.000
543.555;682.679;5.889;0.000
543.713;623.234;11.826;0.000
543.871;423.229;-0.097;0.000
544.029;681.094;6.530;0.000
544.187;823.589;3.867;0.000
544.346;614.274;6.895;0.000
544.504;515.860;8.452;0.000
544.662;643.865;1.719;0.000
544.820;769.850;7.686;0.000
544.978;783.605;5.993;0.000
545.136;546.170;8.891;0.000
545.294;519.005;7.208;0.000
545.452;489.470;3.845;0.000
545.610;372.295;2.442;0.000
545.768;474.880;0.069;0.000
545.926;361.465;2.207;0.000
546.084;399.560;4.964;0.000
546.242;357.505;1.281;0.000
546.400;476.530;7.148;0.000
546.558;331.935;3.055;0.000
546.716;488.660;9.912;0.000
546.874;311.125;-2.690;0.000
547.032;525.710;1.647;0.000
547.190;543.425;-4.026;0.000
547.347;641.770;2.841;0.000
547.505;414.575;-1.562;0.000
547.663;693.650;3.136;0.000
547.821;813.415;-0.517;0.000
547.979;652.110;2.830;0.000
548.137;591.975;7.777;0.000
548.295;594.250;9.414;0.000
548.453;531.235;3.742;0.000
548.611;597.970;4.549;0.000
548.768;760.435;-6.004;0.000
548.926;706.980;7.643;0.000
549.084;555.295;2.600;0.000
549.242;905.100;-0.253;0.000
549.400;1192.295;8.685;0.000
549.558;829.220;5.102;0.000
549.715;600.455;5.549;0.000
549.873;603.210;2.536;0.000
550.031;605.595;3.383;0.000
550.189;622.910;-1.279;0.000
550.347;674.685;-2.072;0.000
550.504;466.080;2.855;0.000
550.662;627.945;5.522;0.000
550.820;416.120;5.009;0.000
550.978;428.315;5.807;0.000
551.135;463.090;-2.406;0.000
551.293;541.825;-2.829;0.000
551.451;525.890;6.918;0.000
551.609;677.435;1.685;0.000
551.766;446.300;5.312;0.000
551.924;465.745;4.090;0.000
552.082;362.391;0.587;0.000
552.239;457.996;0.614;0.000
552.397;590.711;8.251;0.000
552.555;504.986;6.178;0.000
552.712;606.561;4.496;0.000
552.870;593.266;7.603;0.000
553.028;550.511;10.280;0.000
553.185;571.696;1.377;0.000
553.343;876.131;7.184;0.000
553.501;478.546;0.372;0.000
553.658;770.761;5.419;0.000
553.816;527.556;5.796;0.000
553.973;716.261;2.913;0.000
554.131;1024.286;3.560;0.000
554.289;786.421;4.597;0.000
554.446;1130.576;2.525;0.000
554.604;788.581;2.282;0.000
554.761;911.776;6.909;0.000
554.919;893.081;2.476;0.000
555.076;760.346;0.753;0.000
555.234;1232.811;-0.359;0.000
555.391;936.826;2.268;0.000
555.549;1468.001;7.715;0.000
555.706;1478.156;5.112;0.000
555.864;1111.881;5.889;0.000
556.021;1066.406;3.897;0.000
556.179;873.511;0.964;0.000
556.336;854.896;-0.189;0.000
556.494;730.981;-3.162;0.000
556.651;1095.866;7.895;0.000
556.809;788.611;1.752;0.000
556.966;1017.556;-0.040;0.000
557.124;897.961;11.187;0.000
557.281;998.976;1.134;0.000
557.439;1012.841;2.061;0.000
557.596;753.506;1.058;0.000
557.753;905.441;6.676;0.000
557.911;918.486;-3.177;0.000
558.068;1045.001;12.270;0.000
558.226;837.536;0.857;0.000
558.383;644.061;7.454;0.000
558.540;720.096;2.592;0.000
558.698;602.841;3.209;0.000
558.855;746.786;3.366;0.000
559.012;813.551;0.613;0.000
559.170;709.196;5.720;0.000
559.327;919.961;0.507;0.000
559.484;694.286;5.645;0.000
559.642;797.432;2.752;0.000
559.799;784.767;-4.721;0.000
559.956;986.102;8.316;0.000
560.114;901.717;8.623;0.000
560.271;795.352;6.111;0.000
560.428;1189.127;8.888;0.000
560.586;1140.522;6.895;0.000
560.743;690.647;12.202;0.000
560.900;497.482;6.719;0.000
561.057;697.157;0.427;0.000
561.215;915.092;5.074;0.000
561.372;764.307;4.031;0.000
561.529;625.612;0.558;0.000
561.686;675.387;2.045;0.000
561.843;941.402;6.532;0.000
562.001;972.777;3.940;0.000
562.158;652.182;2.687;0.000
562.315;591.177;-3.236;0.000
562.472;855.082;3.391;0.000
562.629;670.817;-5.822;0.000
562.787;605.192;4.286;0.000
562.944;659.047;3.733;0.000
563.101;687.622;1.450;0.000
563.258;630.787;1.927;0.000
563.415;1041.432;4.284;0.000
563.572;744.237;0.322;0.000
563.729;847.872;0.279;0.000
563.886;778.987;8.576;0.000
564.044;710.402;-4.407;0.000
564.201;934.107;7.030;0.000
564.358;615.322;5.467;0.000
564.515;972.457;6.525;0.000
564.672;645.062;5.302;0.000
564.829;1037.017;8.839;0.000
564.986;808.542;0.016;0.000
565.143;651.137;3.753;0.000
565.300;722.772;7.041;0.000
565.457;602.617;3.498;0.000
565.614;836.382;-3.285;0.000
565.771;871.217;4.482;0.000
565.928;1023.682;7.399;0.000
566.085;1093.947;11.377;0.000
566.242;809.582;3.344;0.000
566.399;838.647;6.961;0.000
566.556;1049.882;6.248;0.000
566.713;807.507;7.835;0.000
566.870;968.112;6.962;0.000
567.027;1034.917;4.840;0.000
567.184;1094.743;1.897;0.000
567.341;1195.808;5.434;0.000
567.498;1673.233;7.811;0.000
567.655;2379.838;9.368;0.000
567.812;7513.053;17.326;0.000
567.968;39490.328;91.883;0.000
568.125;36652.483;81.560;0.000
568.282;14738.698;27.537;0.000
568.439;39867.063;92.754;0.000
568.596;63832.598;210.832;0.000
568.753;41290.043;92.199;0.000
568.910;15583.278;30.956;0.000
569.067;4766.963;15.273;0.000
569.223;3622.238;8.630;0.000
569.380;2153.473;8.287;0.000
569.537;2862.268;3.745;0.000
569.694;2013.903;10.082;0.000
569.851;2285.778;2.059;0.000
570.007;2055.923;12.406;0.000
570.164;2204.848;5.483;0.000
570.321;1800.003;8.511;0.000
570.478;2192.608;9.018;0.000
570.635;1909.343;6.765;0.000
570.791;2028.658;7.932;0.000
570.948;1781.093;13.569;0.000
571.105;1609.488;7.067;0.000
571.262;1693.053;10.884;0.000
571.418;1763.418;2.361;0.000
571.575;1809.323;4.518;0.000
571.732;1885.558;3.815;0.000
571.888;2036.403;7.732;0.000
572.045;2008.148;-1.810;0.000
572.202;1950.463;7.217;0.000
572.358;1708.208;8.194;0.000
572.515;1896.023;10.871;0.000
572.672;2302.158;8.498;0.000
572.828;1978.693;9.796;0.000
572.985;2137.558;8.713;0.000
573.142;2184.073;5.470;0.000
573.298;2686.688;5.027;0.000
573.455;2330.633;12.974;0.000
