1.0041-0.0025597j,0.00046284+0.0004852j,4.8195e-05+0.0010077j,0.99837-0.019111j,1e+07
0.99655+0.018849j,7.4169e-05+0.0017783j,0.00076965+0.0015519j,1.0036+0.017684j,1.0223e+07
0.98222-0.0032447j,0.0016257+0.00057046j,-0.00048817-6.828e-05j,0.9858-0.013915j,1.045e+07
1.0035-0.0078926j,0.0009375+0.00095578j,0.00053101+0.0006494j,0.99628+0.018799j,1.0683e+07
1.0071-0.0012877j,0.00064115+2.6433e-05j,1.4071e-05+0.00021597j,0.99332+0.028814j,1.0921e+07
1.0079+0.018598j,-0.00093053+0.00077479j,0.00016148+0.0025354j,1.0114-0.01382j,1.1164e+07
1.0139+0.0049474j,0.00071843-0.00039592j,-0.00082699+0.0012935j,0.99009+0.0048105j,1.1413e+07
0.98463-0.021878j,-0.00019347-0.00068951j,0.0014721+0.0012592j,1.0197+0.0088604j,1.1667e+07
1.0266-0.009699j,0.00014426-0.00013322j,-0.0019661-0.0011078j,0.98941-0.0078088j,1.1927e+07
0.97817+0.013753j,0.0001486+0.00079787j,0.00025066-0.00021795j,1.0049-0.00078964j,1.2192e+07
1.0031-0.0068224j,0.00018952-0.0011473j,-0.00014494-0.0003658j,1.0139+0.0030312j,1.2464e+07
1.008+0.0043708j,-0.00066978+0.00084846j,0.00079512-0.00085847j,0.9885-0.013479j,1.2741e+07
1.0113-0.012989j,0.0012988-0.00083357j,0.0010494+0.00053019j,0.99556+0.0026585j,1.3025e+07
1.0146+0.0064738j,-1.5229e-05+0.0022087j,-0.0006761+0.0022806j,1.0015+0.00083709j,1.3315e+07
1.0013-0.0022161j,-0.00091942+0.0010293j,0.00056107+0.0014823j,1.0166-0.012567j,1.3612e+07
1.007-0.0055762j,9.8939e-05+0.00022486j,0.00068005+9.3e-05j,0.99887-0.013675j,1.3915e+07
1.0061-0.0034211j,0.00043439-0.0014011j,-0.0013231+0.00033547j,0.9937-0.0060531j,1.4225e+07
1.0027+0.0041979j,-0.0011033+0.0010862j,-0.00034887+3.8938e-05j,1.0079+0.011897j,1.4541e+07
0.99632+0.0023729j,0.0002959-0.00034195j,0.00027176+0.0013168j,1.0132+0.010049j,1.4865e+07
0.99994-0.0068494j,-0.00038247+0.0013836j,0.00014013-0.00052608j,1.0011-0.0030372j,1.5196e+07
0.99753+0.0031666j,0.0010636+0.00028806j,-0.00065866+0.0012292j,0.98544+0.0051789j,1.5535e+07
1.0049+0.0054501j,0.00040708+0.0004692j,-0.00065648-2.5796e-06j,1.0023-0.0065411j,1.5881e+07
0.99899+0.0048639j,0.00032906-0.00012868j,0.00023122+0.00012812j,0.99806+0.0014039j,1.6234e+07
1.0049-0.012271j,-0.00066414-0.0006914j,0.00038126+0.00064695j,0.99371+0.0041389j,1.6596e+07
0.99753+0.01222j,-0.00046024+0.00037558j,4.01e-05-0.0003538j,0.99136+0.0033682j,1.6965e+07
1.0041+0.00043696j,0.00035156-0.0006638j,0.00024384+0.00032302j,0.99804-0.0010294j,1.7343e+07
0.99227+0.0027506j,-0.00012595+0.0012907j,-0.00060694+0.00012609j,1.001+0.0068798j,1.7729e+07
0.99958+0.0054336j,0.00075726+0.00036332j,-0.00034783-0.00021889j,0.98934-0.00241j,1.8124e+07
0.99628+0.002416j,0.00040843-0.00088196j,-0.00066365+0.00012465j,0.99166+6.2697e-05j,1.8528e+07
1.0017+0.00015774j,-0.00057714+0.00013604j,-0.00011758-6.0955e-06j,1.0004-0.0075003j,1.894e+07
0.99388+0.0035065j,-0.00023002+0.00032017j,-0.00071646-7.6301e-05j,1.0032-0.00623j,1.9362e+07
1.0011+0.0034424j,-0.00042657+0.00035111j,-0.00049097+0.00021896j,0.9995-0.0030401j,1.9793e+07
0.99326+0.00027891j,-0.00029833+7.7777e-05j,0.00013268-0.00028847j,1.0006+0.0026752j,2.0234e+07
0.99891-0.0070796j,-0.00052929+0.00039029j,-0.00037443-0.00040509j,0.99774-0.00056296j,2.0685e+07
1.0043-0.0044609j,0.00038489+0.00077558j,0.00022003+0.00017704j,1.0021-0.0019836j,2.1145e+07
1.0076+0.0018667j,5.6688e-05-0.00019048j,-0.000304+0.0003293j,0.99821+0.0044187j,2.1616e+07
1.0043-0.0026474j,3.5973e-05-0.00040356j,-0.0001135+0.00018222j,0.99798+0.0014681j,2.2098e+07
0.99916-0.0015495j,-0.00025465+0.00063421j,0.00013599+0.00023812j,1.0004-0.0047897j,2.259e+07
1+0.003376j,0.00014644+0.00049393j,0.00042718+4.1628e-06j,1.001-0.0050748j,2.3093e+07
1.0004-0.0063715j,-0.00016529-0.00018071j,0.00017849-0.00023087j,1.0015-0.002289j,2.3607e+07
1.0034-0.0023008j,-0.00016098+0.00017572j,0.00020521+0.00025657j,1.0014-0.003407j,2.4133e+07
