1.1171+0.084967j,-0.79121-0.092314j,-0.0026745-0.013685j,0.33795-0.12363j,1e+07
1.0048-0.016159j,-0.82205+0.0096139j,0.00097242+0.0017925j,0.4137+0.0032561j,1.0223e+07
0.97885+0.029463j,-0.81766-0.024663j,-0.0012248-0.00060163j,0.40851-0.0046516j,1.045e+07
1.0038-0.0032937j,-0.84038-0.0036662j,-0.00058292-0.00057106j,0.42989-0.0002963j,1.0683e+07
0.99007+0.0085821j,-0.83474-0.017038j,-0.0016826-0.0011305j,0.41887+0.01584j,1.0921e+07
1.0105-0.011885j,-0.86029+0.017155j,-0.0010476+0.0021604j,0.42913-0.0021938j,1.1164e+07
1.0191+0.013279j,-0.87159-0.0075481j,0.00043643+0.0015318j,0.43082+0.0031928j,1.1413e+07
0.99804+0.0050331j,-0.87996+0.0023037j,0.00038369+3.6108e-05j,0.43936-0.0081677j,1.1667e+07
1.014-0.016277j,-0.86909+0.013502j,0.00016279+0.00018251j,0.4323+0.00046624j,1.1927e+07
1.0098-0.00097441j,-0.87948+0.002021j,0.000658+0.00036955j,0.43441+0.0070621j,1.2192e+07
0.99683-0.0098168j,-0.87393+0.016802j,0.0010971+0.00010813j,0.44551-0.0019194j,1.2464e+07
1.0033-0.003639j,-0.89005+0.0084169j,0.00072619-0.00075488j,0.44534+0.0014717j,1.2741e+07
1.0027-0.025722j,-0.88411+0.031193j,0.00047085+0.0005167j,0.44133-0.0015974j,1.3025e+07
1.0006+0.0040763j,-0.88838+0.012094j,0.00048941+0.00097583j,0.44283+0.0039725j,1.3315e+07
0.9899-0.011012j,-0.89417+0.019668j,0.00020743+0.00067246j,0.44278-0.0018247j,1.3612e+07
1.0073-0.0065123j,-0.89847+0.015846j,-3.7975e-05-0.00020468j,0.44669-0.011317j,1.3915e+07
0.99523+0.00094585j,-0.88087+0.0047543j,-0.00057598-0.00037775j,0.44249-0.010097j,1.4225e+07
1.0044+0.0019797j,-0.90401+0.0076401j,0.00074077+0.00030665j,0.45291+0.007455j,1.4541e+07
1.0055+0.005738j,-0.91154+0.0053888j,-0.00073615+0.0020714j,0.45011-0.0084563j,1.4865e+07
0.99581+0.0017871j,-0.89906+0.0096174j,0.00025777-0.0004503j,0.44969+0.0037221j,1.5196e+07
0.99873+0.0036371j,-0.90794+0.0085956j,-0.00076735-3.9548e-05j,0.44915+0.0063946j,1.5535e+07
1.0027-0.0052066j,-0.90998+0.017998j,-0.00083761+0.0011002j,0.44664-0.0028449j,1.5881e+07
1.0037+0.0054263j,-0.92001+0.0020921j,0.0011843+0.00039452j,0.45896-0.0077614j,1.6234e+07
1.0073-0.007765j,-0.92272+0.020208j,1.3952e-05+0.00096852j,0.4551+0.002958j,1.6596e+07
0.99478+0.0055526j,-0.91252+0.0098512j,0.00020276-0.00022793j,0.45958+0.00017362j,1.6965e+07
1.0012+0.0045544j,-0.92174+0.0061102j,-0.0004097-9.5114e-05j,0.46635-5.5831e-05j,1.7343e+07
0.99854+0.00044393j,-0.92611+0.011643j,-6.0164e-05+0.00049358j,0.46294-0.00068102j,1.7729e+07
0.99902+0.0028794j,-0.92543+0.010366j,-3.5763e-05-0.0001693j,0.46379-0.0033498j,1.8124e+07
0.99552+0.0048285j,-0.91255+0.0075012j,-0.00033397+0.00054859j,0.45507+0.00046355j,1.8528e+07
1.0048-0.00027251j,-0.92753+0.011127j,-0.00022569-0.00021832j,0.46655-0.00098661j,1.894e+07
0.99833+0.0087687j,-0.92961+0.0031364j,0.00012744-0.00017529j,0.46341-0.0045146j,1.9362e+07
0.99652-0.0062858j,-0.9253+0.021357j,-0.00024291+0.00025136j,0.46232-0.0014393j,1.9793e+07
0.99521-0.001588j,-0.92889+0.0055467j,0.0001025+0.0002847j,0.46649+0.0056587j,2.0234e+07
0.99347-0.013876j,-0.92607+0.021482j,-0.00011207-3.2283e-05j,0.46754-0.0014816j,2.0685e+07
1.0034-0.0088631j,-0.93906+0.012278j,-0.00016505+3.6451e-05j,0.46669-0.00045779j,2.1145e+07
1.0022+0.0016579j,-0.93489+0.0046226j,0.00027389+0.00052915j,0.46766-0.0012596j,2.1616e+07
1.0006-0.0087261j,-0.93498+0.017679j,0.00036676+5.7954e-05j,0.46704-0.0032699j,2.2098e+07
1.0025+0.0011323j,-0.941+0.0045584j,0.00013096-0.00012323j,0.4696-0.0079544j,2.259e+07
1.003+0.0038121j,-0.93797+0.010881j,0.00012239+0.00018844j,0.46733-0.0053882j,2.3093e+07
1-0.0052481j,-0.93687+0.013882j,-6.7634e-06+0.00016697j,0.47026-0.007274j,2.3607e+07
0.99632-0.0032959j,-0.9397+0.012945j,0.00021986+0.0001885j,0.46946-0.004976j,2.4133e+07
1.0001+0.0086639j,-0.94232+0.003891j,0.00023784-0.00015763j,0.4755+0.0043053j,2.467e+07
0.99936-0.0037106j,-0.94413+0.012935j,-0.00041629+0.00021735j,0.47508+0.00071981j,2.522e+07
1.0069+0.011953j,-0.95231+0.00057806j,-0.00039484+0.00017183j,0.47237-0.0033868j,2.5781e+07
1.0011-0.00063243j,-0.94381+0.0076519j,-4.7158e-05+9.4194e-05j,0.47518+0.0015064j,2.6355e+07
1.0022+0.00059431j,-0.94355+0.0088939j,-3.6862e-05+0.00011736j,0.4758+0.00041459j,2.6942e+07
1.005+0.0027941j,-0.94597+0.0068753j,-5.9357e-06+9.497e-06j,0.4759-0.0036415j,2.7542e+07
1.0032-0.0043622j,-0.94685+0.0093966j,-7.1406e-06+0.00021955j,0.47277-0.002097j,2.8156e+07
1.0063+0.0025845j,-0.94876+0.0050357j,-0.00013318+4.8289e-05j,0.47571-0.0032601j,2.8783e+07
1.0024+0.0025518j,-0.94425+0.0089934j,-0.00023838+4.3837e-05j,0.47755-0.0015377j,2.9423e+07
1.0024+0.0011041j,-0.9447+0.0076403j,-2.8666e-05-0.00015295j,0.47657+1.0428e-05j,3.0079e+07
0.99746+0.0060354j,-0.94732+0.0085093j,0.00028316+0.00024761j,0.47643-0.0040301j,3.0749e+07
0.99716-0.0014932j,-0.94574+0.0079493j,0.00015388+0.00034906j,0.47598+0.00039323j,3.1433e+07
0.99869+0.0027326j,-0.94684+0.0059037j,3.987e-06+0.00014281j,0.4802-0.0013402j,3.2133e+07
0.99802-0.00066369j,-0.94871+0.0082224j,7.4588e-05-6.0808e-05j,0.47943-0.0026858j,3.2849e+07
1.0025+0.0010778j,-0.95114+0.00738j,-3.0412e-05+0.00033079j,0.47866-0.0010043j,3.358e+07
0.99663+0.0018918j,-0.94896+0.0086681j,-0.00013458+6.5687e-05j,0.47777-0.002308j,3.4328e+07
1.0021+0.0037479j,-0.95426+0.0095101j,3.5342e-05+0.00025891j,0.47892-0.0011763j,3.5093e+07
1.0006+0.0016776j,-0.95078+0.009421j,-9.489e-07-0.00019027j,0.47762+0.00051401j,3.5874e+07
0.99956+0.00045218j,-0.95064+0.0075442j,0.00013741+0.00017648j,0.48207+0.00010941j,3.6673e+07
1.0008+0.00041383j,-0.95338+0.010091j,-0.00020719+8.6896e-05j,0.48263-0.00034276j,3.749e+07
0.99637-0.00090584j,-0.95256+0.0079262j,8.1756e-05+8.4678e-05j,0.4796-0.0019888j,3.8324e+07
1.002+0.0040651j,-0.95184+0.0062078j,0.00011426+0.00012449j,0.48-0.001352j,3.9178e+07
1.0049+0.0013854j,-0.95745+0.0083333j,-0.00032271+0.00034878j,0.47982-0.0021448j,4.005e+07
1.0017-0.0019405j,-0.95471+0.01193j,0.0001024+0.0002726j,0.48366-0.0045006j,4.0942e+07
0.99995-0.0010981j,-0.95874+0.009262j,0.00015289+0.00026643j,0.48448-0.0044541j,4.1854e+07
0.99891+0.0035331j,-0.96087+0.0079637j,-4.2944e-05+8.3407e-05j,0.48728-0.00053578j,4.2786e+07
1.0012+0.00097835j,-0.96182+0.0089753j,0.0001953+0.00028509j,0.48574-0.0029107j,4.3739e+07
1+0.00051106j,-0.96143+0.0080909j,0.00010731+0.00020536j,0.48752+0.0014678j,4.4713e+07
0.99772-0.0013598j,-0.96203+0.013735j,9.8539e-05+0.00019498j,0.4867-0.0035565j,4.5709e+07
0.99901-0.002725j,-0.96283+0.0097354j,-0.00010752-8.9816e-05j,0.48832+2.8674e-05j,4.6726e+07
0.99893-0.00049843j,-0.96025+0.0084687j,-0.00018738+0.00021719j,0.48797-0.0025914j,4.7767e+07
0.99876-0.0010429j,-0.96453+0.0065005j,-0.00013108+0.00028342j,0.48959-0.0015094j,4.8831e+07
1.002-0.0025379j,-0.96829+0.0094799j,-0.00025971+0.00019308j,0.4853-0.0016699j,4.9918e+07
1.0008-0.0041685j,-0.96622+0.011786j,0.00019455+0.00016996j,0.48727+0.00011218j,5.103e+07
1.0019-0.003594j,-0.96313+0.0082405j,0.00018543+0.00024448j,0.48753-0.00046049j,5.2166e+07
1.0018-0.0017324j,-0.96544+0.0098765j,-0.00020262+0.00026408j,0.49049-0.00088628j,5.3328e+07
0.99727-0.0034175j,-0.96316+0.0092909j,-0.00022497+4.3547e-05j,0.49095-0.0030724j,5.4515e+07
0.99847-0.0018771j,-0.96392+0.010228j,-3.146e-05+0.00017631j,0.48852-0.00094005j,5.5729e+07
0.99828-0.0025676j,-0.96783+0.01079j,-3.0022e-05+0.00043029j,0.49409-0.00089123j,5.697e+07
1.002-0.0028405j,-0.97028+0.0086256j,6.5264e-05+0.00019578j,0.4916-0.00055867j,5.8239e+07
1.0019+0.0032379j,-0.97064+0.006942j,-0.0001783-3.157e-05j,0.49084-0.0023902j,5.9536e+07
1.0004-0.00048005j,-0.96985+0.0069264j,7.8884e-05+0.00015373j,0.49069-0.00050469j,6.0862e+07
0.99785-0.00047064j,-0.96907+0.011078j,-0.00044614+4.6924e-05j,0.49037-0.0039295j,6.2217e+07
0.99701+0.00073976j,-0.96827+0.0099467j,0.00017805+0.00022286j,0.49232-0.0028283j,6.3603e+07
1.0009-0.00010915j,-0.96924+0.0081868j,-2.8683e-06+0.00063158j,0.49-0.0027728j,6.5019e+07
0.99848-0.0020136j,-0.97057+0.010396j,-0.00011367+0.00017109j,0.49231-0.0015874j,6.6467e+07
1.0005-0.0013635j,-0.97368+0.0095259j,0.00034029+0.00040189j,0.49271-0.0022811j,6.7947e+07
1.0005-0.0035285j,-0.97431+0.013056j,-4.9519e-05+0.00024396j,0.49263-0.003404j,6.946e+07
0.99926-0.0020299j,-0.97276+0.0087344j,-0.00012418+0.00043501j,0.49422-0.0028085j,7.1007e+07
1.0008-0.0046445j,-0.97598+0.011j,4.5053e-05+0.00029042j,0.49709-0.0051203j,7.2588e+07
0.99814-0.0021034j,-0.97458+0.010004j,0.00017467+0.00045791j,0.49586-0.0028286j,7.4205e+07
0.99942-0.0021361j,-0.97971+0.010839j,5.3387e-05+0.00036679j,0.49628-0.0035038j,7.5857e+07
0.99971-0.0030412j,-0.97695+0.0087446j,-4.8304e-06+0.00018258j,0.49658-0.00023316j,7.7547e+07
0.9981-0.0017227j,-0.97613+0.011296j,0.00016894+0.00053769j,0.49677-0.001331j,7.9273e+07
1.0017+0.0011329j,-0.98005+0.0082364j,-0.00020571+0.00035409j,0.49713-0.0031815j,8.1039e+07
1-0.0011014j,-0.98094+0.0096269j,-7.8539e-06+0.00017758j,0.49776-0.0021642j,8.2843e+07
1.0004-0.002737j,-0.97899+0.011166j,-0.00015795+0.00045149j,0.49716-0.0026108j,8.4688e+07
0.99833-0.001599j,-0.9789+0.0090146j,7.4129e-06+0.00025329j,0.49658-0.0030537j,8.6574e+07
