0.99946-0.091173j,0.0008848-0.0048295j,-0.0077353+0.0035505j,0.87427+0.0066057j,1e+07
0.98501-0.0086021j,0.0010119+0.00095264j,0.00073341+0.0014351j,1.0108+0.01655j,1.0223e+07
0.98748+0.0031038j,0.00091311+0.00045057j,0.00097411+0.00068815j,0.99918-0.0033566j,1.045e+07
1.0005-0.0057349j,-0.00020331+0.0015543j,-0.00044695-0.00050596j,0.98401+0.0033601j,1.0683e+07
0.99944-0.011942j,0.0012364-0.00079757j,-0.0015844+0.0018437j,0.99033+0.028185j,1.0921e+07
1.0009+9.8242e-05j,-0.0014292+0.00064031j,-0.00086372+0.0029772j,1.0141+0.0015103j,1.1164e+07
1.0046+0.0089662j,0.0013251-0.0023863j,-0.0010223-0.00026037j,0.99154-0.014893j,1.1413e+07
0.99482+0.0047989j,0.00032592-1.7534e-05j,-0.00074326+0.00063097j,1.015-0.0071076j,1.1667e+07
1.0267-0.0085929j,0.00036927-0.0003032j,-0.0013341-0.0025359j,0.98616-0.0079977j,1.1927e+07
0.99314+0.0035964j,-0.00046516+6.0572e-05j,-0.000548+0.00099248j,0.99625+0.017248j,1.2192e+07
0.98811-0.014145j,0.0012606-0.0011558j,-0.00056731-0.00080474j,1.0082-0.0042102j,1.2464e+07
1.0101-0.0078282j,-0.0014964-0.00062021j,0.0011898-0.0016151j,0.99759-0.0066909j,1.2741e+07
1.0144-0.015554j,0.0011737+0.00036072j,0.0016941-0.00023866j,1.0104-0.0025018j,1.3025e+07
1.0057+0.001354j,0.00015403+0.0021039j,-0.0011421+0.0015934j,0.99876-0.0036765j,1.3315e+07
1.0013-0.0044275j,4.187e-05-0.00044237j,0.0003565+0.00092506j,1.0173+0.0014947j,1.3612e+07
1.0097-0.0013707j,-4.3052e-05-0.00034256j,-0.0015288+0.0012379j,0.99618-0.012111j,1.3915e+07
0.98979-0.015313j,0.00021671-0.00039601j,-0.00064985-0.0009042j,0.99288-0.0081195j,1.4225e+07
1.0013-0.0036516j,-0.0010899-0.00040454j,-2.8733e-05+0.00020889j,1.0127+0.0054162j,1.4541e+07
1.0098-0.0020965j,-0.0013094-0.00069677j,0.0011586+0.00034686j,1.0084+0.0004397j,1.4865e+07
1.0011-0.0055981j,-0.00019906+0.00051286j,-3.5115e-05-1.5323e-05j,1.0062-8.962e-05j,1.5196e+07
0.99849+0.0024041j,0.00079684-3.3262e-05j,-0.00016666+0.00022282j,0.98849+0.0045059j,1.5535e+07
1.006-0.0071236j,0.00088041-0.00080757j,-0.00089387+7.9622e-05j,0.99537+0.0070271j,1.5881e+07
0.99311+0.0028892j,-0.00021391+0.00074286j,0.0015897+0.00036132j,1.009-0.0071629j,1.6234e+07
1.0125-0.0097181j,0.00013806-0.00026277j,6.8375e-05+0.00076596j,0.99619+0.006364j,1.6596e+07
1.0004-0.0037583j,0.00051293-0.00017608j,0.00054322-0.00046362j,0.99772-0.0022126j,1.6965e+07
0.9993+0.0027181j,0.00045772+0.00057432j,-0.00035922-2.4025e-06j,0.99669-0.0011638j,1.7343e+07
0.99748+0.0012416j,-0.00021178+0.00037033j,-0.00047939-0.00013618j,1.002-0.00041824j,1.7729e+07
0.99159+0.0035743j,-5.7043e-05-0.00029003j,-0.00038102+2.1339e-05j,0.9987-0.0031789j,1.8124e+07
1.0059+0.0047554j,4.4005e-05-0.00057337j,-0.00050656+0.00011172j,0.98813+0.00010338j,1.8528e+07
0.99649+0.0014977j,0.00039193-1.8338e-05j,-0.00014939+6.7145e-05j,0.9988-0.00051882j,1.894e+07
1.0023-0.0039457j,-0.00040787-9.9507e-05j,7.8856e-05-1.4827e-05j,1.003-0.0015389j,1.9362e+07
0.99735-0.0036007j,0.00020958+0.00020238j,-0.00069053+0.00063621j,0.99406-0.0055135j,1.9793e+07
0.9885+0.0033513j,0.00027012-6.508e-05j,0.00032152+0.00024083j,1.0008+0.01128j,2.0234e+07
0.99892-0.004122j,-0.00050811-0.00010972j,-0.00043369+0.00010706j,0.99501+0.0046623j,2.0685e+07
0.99499-0.0047972j,0.00045486+0.00026662j,0.00019406+0.0003982j,0.99889+0.004185j,2.1145e+07
1.0024+0.0015677j,4.8541e-05+0.00029611j,0.00023456+0.00029933j,0.99421+0.0029389j,2.1616e+07
1.0036-0.0044802j,-5.3429e-05-0.00040031j,0.0001851+0.0001139j,0.99935-0.0030944j,2.2098e+07
0.99954-0.00016494j,-0.00011552+0.00062578j,0.00017691+0.00025328j,1.002-0.0034337j,2.259e+07
0.99437+0.0038998j,0.0001173+0.00034628j,4.4946e-05+4.9458e-05j,1.0018-0.0068844j,2.3093e+07
1.0012-0.0048363j,8.7733e-05+7.7285e-05j,0.00019851-0.00011853j,1.0039-0.0055681j,2.3607e+07
1.0013-0.00086077j,-0.00015033+0.00064885j,0.00053497+0.00017922j,1.0031-0.0041696j,2.4133e+07
1.0011+0.0049439j,0.0003229+0.00010872j,0.00034844-0.00017407j,1.0031+0.0072443j,2.467e+07
1.0039-0.0012523j,-0.00057841+1.7634e-05j,0.00013952+0.00059673j,0.99656-0.00067792j,2.522e+07
1.0031+0.0084203j,-0.00024272-8.1705e-05j,-0.00012069-0.00038372j,0.99959-0.0035253j,2.5781e+07
0.99575+0.0014815j,0.00013897+0.00059014j,0.00020058+0.00021963j,0.99706-0.0018834j,2.6355e+07
1.0016+0.0016845j,0.00052944+0.00019284j,8.2435e-05+0.00030241j,0.99735+0.0012015j,2.6942e+07
1.0007-0.0012642j,-8.6835e-05-2.3461e-05j,0.0001244-1.6154e-05j,0.99866+0.00085101j,2.7542e+07
1.0003-0.0046043j,-0.00033423+4.6937e-05j,-8.7821e-05+0.00041513j,1.0002-1.869e-05j,2.8156e+07
1.0036+0.0013422j,-0.00011084+6.4794e-05j,-9.2429e-05-0.00017375j,1.0022-0.0024737j,2.8783e+07
1.0006+0.0031155j,9.2202e-05+0.00032555j,-0.00013477+7.9891e-05j,1.0012+0.0018759j,2.9423e+07
1.0059+0.0003825j,0.00015896+0.00039641j,-0.00019203+0.00010679j,0.99941+0.0045371j,3.0079e+07
0.99833+0.0052858j,2.3347e-05+0.000243j,-5.9472e-05+0.00014179j,0.99882+0.0045863j,3.0749e+07
0.99664-0.0030898j,-6.4768e-05+0.00040681j,0.00012687+4.2395e-05j,1.0013-0.001601j,3.1433e+07
0.99908-0.0018994j,-0.00025663-0.00010946j,0.00024934+0.00014644j,0.99913+5.4816e-05j,3.2133e+07
0.99982-3.0728e-05j,0.00015111+0.0002861j,5.4107e-05+0.00010245j,1.0039-0.00063546j,3.2849e+07
1.0036-0.0014923j,-1.1245e-05-0.00017365j,-1.5617e-05+0.00050108j,0.99978+0.0016569j,3.358e+07
0.99467+0.0029057j,-6.1605e-05+0.00012045j,-0.00010845+0.00033626j,0.99594+0.001156j,3.4328e+07
1.0001+0.0024963j,0.0002327+0.00021565j,0.00010344+0.00042446j,1.0015-0.0014512j,3.5093e+07
