1.204+0.060351j,-0.7895-0.059723j,-0.0099432-0.014647j,0.28467-0.13178j,1e+07
1.0081-0.00043988j,-0.7563-0.0063311j,0.0023267-0.00026303j,0.39112-0.0025638j,1.0223e+07
0.98953+0.012497j,-0.75093-0.0083254j,-0.00010077-0.0009669j,0.3903-0.0024415j,1.045e+07
0.98789-0.014327j,-0.75249+0.0043124j,0.00032779+0.0021629j,0.40215+0.0075871j,1.0683e+07
0.99236+0.0052243j,-0.76041-0.017225j,-0.00060071+0.00024877j,0.3926+0.02075j,1.0921e+07
1.0039-0.010331j,-0.77738+0.010556j,0.00067428+0.0025735j,0.40609+0.00022129j,1.1164e+07
1.0154+0.014546j,-0.79163-0.0097792j,0.002002+0.0019058j,0.40781+0.006945j,1.1413e+07
0.99065+0.0055429j,-0.79615+0.0038713j,-7.105e-05+0.0011874j,0.41729-0.0052203j,1.1667e+07
1.0144+0.0031029j,-0.8021-0.0064442j,-0.0012447+0.00033745j,0.40911-3.4281e-05j,1.1927e+07
0.99731+0.0089074j,-0.79883-0.0077997j,0.00095736+0.00019018j,0.41398+0.010438j,1.2192e+07
0.99613-0.0098498j,-0.8014+0.010068j,-0.00073122+8.6371e-05j,0.41744+0.001382j,1.2464e+07
1.0005+0.016206j,-0.81301-0.0090397j,4.0437e-05-0.00019007j,0.41799-0.0035738j,1.2741e+07
1.0136+0.0014694j,-0.81644+0.0059856j,0.00091241-0.000537j,0.41724-0.00096352j,1.3025e+07
0.99762+0.002355j,-0.8156+0.014265j,-0.00042243+0.0010855j,0.42298+0.0083016j,1.3315e+07
1.0006-0.00066954j,-0.82606+0.0073511j,-0.00021982+0.0010731j,0.42481-0.0031255j,1.3612e+07
0.99999-0.010917j,-0.81871+0.017776j,0.00034101-0.00037472j,0.4335-0.0051683j,1.3915e+07
0.99533-0.013534j,-0.81192+0.021143j,-0.0002957+0.00059569j,0.42579-0.0020946j,1.4225e+07
1.0012+2.1581e-05j,-0.82616+0.011065j,0.00012017-0.00021192j,0.43337+0.0017876j,1.4541e+07
0.99566+0.0078112j,-0.83229+0.0031877j,-0.00019366+0.00067828j,0.4373-0.004626j,1.4865e+07
