02/12/2019 12:04
Laser wavelength: 720
N to average: 1
Int: 100.00 s
LambdaCenter: 745.0 nm
grating: 2 
Incident_Pol:  Circular
Detection_Pol:  Unpolarized

Int: 100.00 s
LambdaCenter: 741.0 nm
grating: 2 
Incident_Pol:  Circular
Detection_Pol:  Unpolarized

 -------------
Grating 0=300 gr 1000 nm/mirror
Grating 1=900 gr 600 nm/600 gr 1000 nm
Grating 2=1800 gr 500 nm
221.843513	0.000000
222.186524	0.030000
222.529519	0.030000
222.872496	-0.040000
223.215456	0.030000
223.558398	0.040000
223.901324	0.110000
224.244232	-0.030000
224.587123	-0.030000
224.929997	-0.020000
225.272853	0.010000
225.615693	0.090000
225.958515	0.010000
226.301320	-0.010000
226.644108	0.010000
226.986878	-0.060000
227.329632	0.020000
227.672368	0.160000
228.015087	0.060000
228.357789	0.100000
228.700473	0.060000
229.043141	0.150000
229.385791	0.060000
229.728424	0.090000
230.071040	0.040000
230.413639	0.090000
230.756220	0.160000
231.098785	0.030000
231.441332	0.020000
231.783862	0.060000
232.126374	0.130000
232.468870	0.090000
232.811348	0.010000
233.153810	0.070000
233.496254	0.090000
233.838681	0.080000
234.181090	0.200000
234.523483	0.070000
234.865858	0.170000
235.208217	0.130000
235.550558	0.180000
235.892882	0.110000
236.235188	0.010000
236.577478	0.170000
236.919750	0.050000
237.262005	0.080000
237.604244	0.190000
237.946464	0.000000
238.288668	0.220000
238.630855	0.070000
238.973024	0.150000
239.315177	0.120000
239.657312	0.120000
239.999430	0.150000
240.341531	0.080000
240.683614	0.130000
241.025681	0.200000
241.367730	0.040000
241.709763	0.150000
242.051778	0.280000
242.393776	0.210000
242.735757	0.030000
243.077720	0.060000
243.419667	0.200000
243.761596	0.050000
244.103509	0.100000
244.445404	0.170000
244.787282	0.060000
245.129143	0.180000
245.470987	0.190000
245.812813	0.110000
246.154623	0.100000
246.496415	0.010000
246.838191	0.070000
247.179949	0.160000
247.521690	0.150000
247.863414	0.140000
248.205120	0.050000
248.546810	0.070000
248.888483	0.120000
249.230138	0.210000
249.571777	0.180000
249.913398	0.250000
250.255002	0.110000
250.596589	0.170000
250.938159	0.110000
251.279712	0.180000
251.621247	0.090000
251.962766	0.070000
252.304267	0.130000
252.645752	0.160000
252.987219	0.140000
253.328669	0.270000
253.670102	0.170000
254.011518	0.180000
254.352917	0.200000
254.694299	0.190000
255.035664	0.230000
255.377011	0.110000
255.718342	0.090000
256.059655	0.220000
256.400952	0.170000
256.742231	0.130000
257.083493	0.130000
257.424738	0.210000
257.765966	0.220000
258.107177	0.310000
258.448371	0.080000
258.789548	0.210000
259.130707	0.030000
259.471850	0.380000
259.812975	0.160000
260.154084	0.240000
260.495175	0.130000
260.836250	0.210000
261.177307	0.250000
261.518347	0.280000
261.859370	0.230000
262.200376	0.030000
262.541365	0.290000
262.882337	0.090000
263.223292	0.080000
263.564230	0.180000
263.905150	0.250000
264.246054	0.190000
264.586941	0.090000
264.927810	0.190000
265.268663	0.130000
265.609498	0.160000
265.950317	0.170000
266.291118	0.150000
266.631902	0.250000
266.972670	0.210000
267.313420	0.130000
267.654153	0.150000
267.994869	0.180000
268.335568	0.310000
268.676250	0.150000
269.016915	0.200000
269.357563	0.120000
269.698194	0.140000
270.038808	0.290000
270.379405	0.290000
270.719985	0.140000
271.060547	0.150000
271.401093	0.200000
271.741622	0.190000
272.082133	0.270000
272.422628	0.160000
272.763106	0.330000
273.103566	0.310000
273.444010	0.320000
273.784436	0.210000
274.124846	0.320000
274.465239	0.190000
274.805614	0.290000
275.145973	0.220000
275.486314	0.230000
275.826638	0.190000
276.166946	0.190000
276.507236	0.180000
276.847510	0.290000
277.187766	0.170000
